00VS               20080711                                                                                   
0601VSB1d       20080101003360100000010000 0100000000002789   
0601VSB1d       20080101003370100000010000 0100000000002792   
0601VSB1d       20080101003380100000010000 0100000000002794   
0601VSB1d       20080101003390100000010000 0100000000002796   
0601VSB1d       20080101003400100000010000 0100000000002799   
0601VSB1d       20080101003410100000010000 0100000000002802   
0601VSB1d       20080101003420100000010000 0100000000002804   
0601VSB1d       20080101003430100000010000 0100000000002806   
0601VSB1d       20080101003440100000010000 0100000000002809   
0601VSB1d       20080101003450100000010000 0100000000002810   
0601VSB1d       20080101003460100000010000 0100000000002813   
0601VSB1d       20080101003470100000010000 0100000000002815   
0601VSB1d       20080101003480100000010000 0100000000002818   
0601VSB1d       20080101003490100000010000 0100000000002819   
0601VSB1d       20080101003500100000010000 0100000000002822   
0601VSB1d       20080101003510100000010000 0100000000002824   
0601VSB1d       20080101003520100000010000 0100000000002826   
0601VSB1d       20080101003530100000010000 0100000000002828   
0601VSB1d       20080101003540100000010000 0100000000002830   
0601VSB1d       20080101003550100000010000 0100000000002832   
0601VSB1d       20080101003560100000010000 0100000000002834   
0601VSB1d       20080101003570100000010000 0100000000002836   
0601VSB1d       20080101003580100000010000 0100000000002837   
0601VSB1d       20080101003590100000010000 0100000000002840   
0601VSB1d       20080101003600100000010000 0100000000002841   
0601VSB1d       20080101003610100000010000 0100000000002843   
0601VSB1d       20080101003620100000010000 0100000000002845   
0601VSB1d       20080101003630100000010000 0100000000002847   
0601VSB1d       20080101003640100000010000 0100000000002849   
0601VSB1d       20080101003650100000010000 0100000000002851   
0601VSB1d       20080101003660100000010000 0100000000002853   
0601VSB1d       20080101003670100000010000 0100000000002855   
0601VSB1d       20080101003680100000010000 0100000000002856   
0601VSB1d       20080101003690100000010000 0100000000002858   
0601VSB1d       20080101003700100000010000 0100000000002860   
0601VSB1d       20080101003710100000010000 0100000000002862   
0601VSB1d       20080101003720100000010000 0100000000002864   
0601VSB1d       20080101003730100000010000 0100000000002865   
0601VSB1d       20080101003740100000010000 0100000000002867   
0601VSB1d       20080101003750100000010000 0100000000002869   
0601VSB1d       20080101003760100000010000 0100000000002871   
0601VSB1d       20080101003770100000010000 0100000000002873   
0601VSB1d       20080101003780100000010000 0100000000002874   
0601VSB1d       20080101003790100000010000 0100000000002876   
0601VSB1d       20080101003800100000010000 0100000000002878   
0601VSB1d       20080101003810100000010000 0100000000002879   
0601VSB1d       20080101003820100000010000 0100000000002881   
0601VSB1d       20080101003830100000010000 0100000000002883   
0601VSB1d       20080101003840100000010000 0100000000002884   
0601VSB1d       20080101003850100000010000 0100000000002886   
0601VSB1d       20080101003860100000010000 0100000000002888   
0601VSB1d       20080101003870100000010000 0100000000002890   
0601VSB1d       20080101003880100000010000 0100000000002891   
0601VSB1d       20080101003890100000010000 0100000000002893   
0601VSB1d       20080101003900100000010000 0100000000002894   
0601VSB1d       20080101003910100000010000 0100000000002896   
0601VSB1d       20080101003920100000010000 0100000000002898   
0601VSB1d       20080101003930100000010000 0100000000002900   
0601VSB1d       20080101003940100000010000 0100000000002901   
0601VSB1d       20080101003950100000010000 0100000000002903   
0601VSB1d       20080101003960100000010000 0100000000002904   
0601VSB1d       20080101003970100000010000 0100000000002906   
0601VSB1d       20080101003980100000010000 0100000000002907   
0601VSB1d       20080101003990100000010000 0100000000002909   
0601VSB1d       20080101004000100000010000 0100000000002911   
0601VSB1d       20080101004010100000010000 0100000000002912   
0601VSB1d       20080101004020100000010000 0100000000002914   
0601VSB1d       20080101004030100000010000 0100000000002915   
0601VSB1d       20080101004040100000010000 0100000000002917   
0601VSB1d       20080101004050100000010000 0100000000002918   
0601VSB1d       20080101004060100000010000 0100000000002920   
0601VSB1d       20080101004070100000010000 0100000000002921   
0601VSB1d       20080101004080100000010000 0100000000002923   
0601VSB1d       20080101004090100000010000 0100000000002924   
0601VSB1d       20080101004100100000010000 0100000000002926   
0601VSB1d       20080101004110100000010000 0100000000002927   
0601VSB1d       20080101004120100000010000 0100000000002929   
0601VSB1d       20080101004130100000010000 0100000000002930   
0601VSB1d       20080101004140100000010000 0100000000002932   
0601VSB1d       20080101004150100000010000 0100000000002933   
0601VSB1d       20080101004160100000010000 0100000000002935   
0601VSB1d       20080101004170100000010000 0100000000002936   
0601VSB1d       20080101004180100000010000 0100000000002937   
0601VSB1d       20080101004190100000010000 0100000000002939   
0601VSB1d       20080101004200100000010000 0100000000002940   
0601VSB1d       20080101004210100000010000 0100000000002942   
0601VSB1d       20080101004220100000010000 0100000000002943   
0601VSB1d       20080101004230100000010000 0100000000002944   
0601VSB1d       20080101004240100000010000 0100000000002946   
0601VSB1d       20080101004250100000010000 0100000000002947   
0601VSB1d       20080101004260100000010000 0100000000002948   
0601VSB1d       20080101004270100000010000 0100000000002950   
0601VSB1d       20080101004280100000010000 0100000000002951   
0601VSB1d       20080101004290100000010000 0100000000002953   
0601VSB1d       20080101004300100000010000 0100000000002954   
0601VSB1d       20080101004310100000010000 0100000000002955   
0601VSB1d       20080101004320100000010000 0100000000002957   
0601VSB1d       20080101004330100000010000 0100000000002958   
0601VSB1d       20080101004340100000010000 0100000000002959   
0601VSB1d       20080101004350100000010000 0100000000002961   
0601VSB1d       20080101004360100000010000 0100000000002962   
0601VSB1d       20080101004370100000010000 0100000000002963   
0601VSB1d       20080101004380100000010000 0100000000002965   
0601VSB1d       20080101004390100000010000 0100000000002966   
0601VSB1d       20080101004400100000010000 0100000000002967   
0601VSB1d       20080101004410100000010000 0100000000002968   
0601VSB1d       20080101004420100000010000 0100000000002970   
0601VSB1d       20080101004430100000010000 0100000000002971   
0601VSB1d       20080101004440100000010000 0100000000002972   
0601VSB1d       20080101004450100000010000 0100000000002973   
0601VSB1d       20080101004460100000010000 0100000000002975   
0601VSB1d       20080101004470100000010000 0100000000002976   
0601VSB1d       20080101004480100000010000 0100000000002977   
0601VSB1d       20080101004490100000010000 0100000000002978   
0601VSB1d       20080101004500100000010000 0100000000002980   
0601VSB1d       20080101004510100000010000 0100000000002981   
0601VSB1d       20080101004520100000010000 0100000000002982   
0601VSB1d       20080101004530100000010000 0100000000002983   
0601VSB1d       20080101004540100000010000 0100000000002984   
0601VSB1d       20080101004550100000010000 0100000000002986   
0601VSB1d       20080101004560100000010000 0100000000002987   
0601VSB1d       20080101004570100000010000 0100000000002988   
0601VSB1d       20080101004580100000010000 0100000000002989   
0601VSB1d       20080101004590100000010000 0100000000002991   
0601VSB1d       20080101004600100000010000 0100000000002992   
0601VSB1d       20080101004610100000010000 0100000000002993   
0601VSB1d       20080101004620100000010000 0100000000002994   
0601VSB1d       20080101004630100000010000 0100000000002995   
0601VSB1d       20080101004640100000010000 0100000000002996   
0601VSB1d       20080101004650100000010000 0100000000002998   
0601VSB1d       20080101004660100000010000 0100000000002999   
0601VSB1d       20080101004670100000010000 0100000000003000   
0601VSB1d       20080101004680100000010000 0100000000003001   
0601VSB1d       20080101004690100000010000 0100000000003002   
0601VSB1d       20080101004700100000010000 0100000000003003   
0601VSB1d       20080101004710100000010000 0100000000003004   
0601VSB1d       20080101004720100000010000 0100000000003006   
0601VSB1d       20080101004730100000010000 0100000000003006   
0601VSB1d       20080101004740100000010000 0100000000003008   
0601VSB1d       20080101004750100000010000 0100000000003009   
0601VSB1d       20080101004760100000010000 0100000000003010   
0601VSB1d       20080101004770100000010000 0100000000003011   
0601VSB1d       20080101004780100000010000 0100000000003012   
0601VSB1d       20080101004790100000010000 0100000000003013   
0601VSB1d       20080101004800100000010000 0100000000003014   
0601VSB1d       20080101004810100000010000 0100000000003015   
0601VSB1d       20080101004820100000010000 0100000000003016   
0601VSB1d       20080101004830100000010000 0100000000003018   
0601VSB1d       20080101004840100000010000 0100000000003018   
0601VSB1d       20080101004850100000010000 0100000000003020   
0601VSB1d       20080101004860100000010000 0100000000003021   
0601VSB1d       20080101004870100000010000 0100000000003022   
0601VSB1d       20080101004880100000010000 0100000000003023   
0601VSB1d       20080101004890100000010000 0100000000003024   
0601VSB1d       20080101004900100000010000 0100000000003025   
0601VSB1d       20080101004910100000010000 0100000000003026   
0601VSB1d       20080101004920100000010000 0100000000003027   
0601VSB1d       20080101004930100000010000 0100000000003028   
0601VSB1d       20080101004940100000010000 0100000000003029   
0601VSB1d       20080101004950100000010000 0100000000003030   
0601VSB1d       20080101004960100000010000 0100000000003031   
0601VSB1d       20080101004970100000010000 0100000000003032   
0601VSB1d       20080101004980100000010000 0100000000003033   
0601VSB1d       20080101004990100000010000 0100000000003034   
0601VSB1d       20080101005000100000010000 0100000000003035   
0601VSB2d       20080101000000100000050000 0200000000000000   
0601VSB2d       20080101000050100000010000 0200000000000000   
0601VSB2d       20080101000060100000010000 0200000000000000   
0601VSB2d       20080101000070100000010000 0200000000000000   
0601VSB2d       20080101000080100000010000 0200000000000000   
0601VSB2d       20080101000090100000010000 0200000000000000   
0601VSB2d       20080101000100100000010000 0200000000000000   
0601VSB2d       20080101000110100000010000 0200000000000000   
0601VSB2d       20080101000120100000010000 0200000000000000   
0601VSB2d       20080101000130100000010000 0200000000000000   
0601VSB2d       20080101000140100000010000 0200000000000000   
0601VSB2d       20080101000150100000010000 0200000000000000   
0601VSB2d       20080101000160100000010000 0200000000000000   
