00SH               20081219                                                                                   
0601SHA3+       20090101000930100000005000 0300009720001042   
0601SHA3+       20090101000935100000005000 0300009860001052   
0601SHA3+       20090101000940100000005000 0300009990001060   
0601SHA3+       20090101000945100000005000 0300010120001068   
0601SHA3+       20090101000950100000005000 0300010250001076   
0601SHA3+       20090101000955100000005000 0300010390001085   
0601SHA3+       20090101000960100000005000 0300010520001093   
0601SHA3+       20090101000965100000005000 0300010650001101   
0601SHA3+       20090101000970100000005000 0300010780001108   
0601SHA3+       20090101000975100000005000 0300010920001117   
0601SHA3+       20090101000980100000005000 0300011050001125   
0601SHA3+       20090101000985100000005000 0300011190001133   
0601SHA3+       20090101000990100000005000 0300011350001144   
0601SHA3+       20090101000995100000005000 0300011490001152   
0601SHA3+       20090101001000100000005000 0300011620001159   
0601SHA3+       20090101001005100000005000 0300011760001167   
0601SHA3+       20090101001010100000005000 0300011890001174   
0601SHA3+       20090101001015100000005000 0300012030001182   
0601SHA3+       20090101001020100000005000 0300012170001190   
0601SHA3+       20090101001025100000005000 0300012300001197   
0601SHA3+       20090101001030100000005000 0300012440001205   
0601SHA3+       20090101001035100000005000 0300012570001212   
0601SHA3+       20090101001040100000005000 0300012710001219   
0601SHA3+       20090101001045100000005000 0300012840001226   
0601SHA3+       20090101001050100000005000 0300012980001233   
0601SHA3+       20090101001055100000005000 0300013110001240   
0601SHA3+       20090101001060100000005000 0300013250001247   
0601SHA3+       20090101001065100000005000 0300013410001256   
0601SHA3+       20090101001070100000005000 0300013550001263   
0601SHA3+       20090101001075100000005000 0300013690001271   
0601SHA3+       20090101001080100000005000 0300013820001277   
0601SHA3+       20090101001085100000005000 0300013960001284   
0601SHA3+       20090101001090100000005000 0300014120001292   
0601SHA3+       20090101001095100000005000 0300014260001299   
0601SHA3+       20090101001100100000005000 0300014400001306   
0601SHA3+       20090101001105100000005000 0300014530001312   
0601SHA3+       20090101001110100000005000 0300014670001319   
0601SHA3+       20090101001115100000005000 0300014830001327   
0601SHA3+       20090101001120100000005000 0300014970001334   
0601SHA3+       20090101001125100000005000 0300015130001342   
0601SHA3+       20090101001130100000005000 0300015260001347   
0601SHA3+       20090101001135100000005000 0300015400001354   
0601SHA3+       20090101001140100000005000 0300015560001362   
0601SHA3+       20090101001145100000005000 0300015700001368   
0601SHA3+       20090101001150100000005000 0300015830001374   
0601SHA3+       20090101001155100000005000 0300015990001381   
0601SHA3+       20090101001160100000005000 0300016130001388   
0601SHA3+       20090101001165100000005000 0300016260001393   
0601SHA3+       20090101001170100000005000 0300016410001400   
0601SHA3+       20090101001175100000005000 0300016540001405   
0601SHA3+       20090101001180100000005000 0300016700001412   
0601SHA3+       20090101001185100000005000 0300016830001417   
0601SHA3+       20090101001190100000005000 0300016960001422   
0601SHA3+       20090101001195100000005000 0300017120001430   
0601SHA3+       20090101001200100000005000 0300017250001435   
0601SHA3+       20090101001205100000005000 0300017390001440   
0601SHA3+       20090101001210100000005000 0300017560001448   
0601SHA3+       20090101001215100000005000 0300017700001454   
0601SHA3+       20090101001220100000005000 0300017840001459   
0601SHA3+       20090101001225100000005000 0300018010001467   
0601SHA3+       20090101001230100000005000 0300018150001473   
0601SHA3+       20090101001235100000005000 0300018320001480   
0601SHA3+       20090101001240100000005000 0300018460001486   
0601SHA3+       20090101001245100000005000 0300018600001491   
0601SHA3+       20090101001250100000005000 0300018770001499   
0601SHA3+       20090101001255100000005000 0300018900001503   
0601SHA3+       20090101001260100000005000 0300019040001508   
0601SHA3+       20090101001265100000005000 0300019210001516   
0601SHA3+       20090101001270100000005000 0300019350001521   
0601SHA3+       20090101001275100000005000 0300019520001528   
0601SHA3+       20090101001280100000005000 0300019660001533   
0601SHA3+       20090101001285100000005000 0300019800001538   
0601SHA3+       20090101001290100000005000 0300019970001545   
0601SHA3+       20090101001295100000005000 0300020110001550   
0601SHA3+       20090101001300100000005000 0300020250001555   
0601SHA3+       20090101001305100000005000 0300020420001562   
0601SHA3+       20090101001310100000005000 0300020560001566   
0601SHA3+       20090101001315100000005000 0300020700001571   
0601SHA3+       20090101001320100000005000 0300020870001578   
0601SHA3+       20090101001325100000005000 0300021000001582   
0601SHA3+       20090101001330100000005000 0300021170001589   
0601SHA3+       20090101001335100000005000 0300021310001593   
0601SHA3+       20090101001340100000005000 0300021450001598   
0601SHA3+       20090101001345100000005000 0300021620001604   
0601SHA3+       20090101001350100000005000 0300021760001609   
0601SHA3+       20090101001355100000005000 0300021900001613   
0601SHA3+       20090101001360100000005000 0300022070001620   
0601SHA3+       20090101001365100000005000 0300022210001624   
0601SHA3+       20090101001370100000005000 0300022380001631   
0601SHA3+       20090101001375100000005000 0300022520001635   
0601SHA3+       20090101001380100000005000 0300022660001639   
0601SHA3+       20090101001385100000005000 0300022820001645   
0601SHA3+       20090101001390100000005000 0300022970001650   
0601SHA3+       20090101001395100000005000 0300023100001653   
0601SHA3+       20090101001400100000005000 0300023270001659   
0601SHA3+       20090101001405100000005000 0300023410001663   
0601SHA3+       20090101001410100000005000 0300023550001667   
0601SHA3+       20090101001415100000005000 0300023720001673   
0601SHA3+       20090101001420100000005000 0300023860001677   
0601SHA3+       20090101001425100000005000 0300024030001683   
0601SHA3+       20090101001430100000005000 0300024170001687   
0601SHA3+       20090101001435100000005000 0300024310001691   
0601SHA3+       20090101001440100000005000 0300024480001697   
0601SHA3+       20090101001445100000005000 0300024620001701   
0601SHA3+       20090101001450100000005000 0300024760001705   
0601SHA3+       20090101001455100000005000 0300024930001710   
0601SHA3+       20090101001460100000005000 0300025070001714   
0601SHA3+       20090101001465100000005000 0300025210001718   
0601SHA3+       20090101001470100000005000 0300025370001723   
0601SHA3+       20090101001475100000005000 0300025520001727   
0601SHA3+       20090101001480100000005000 0300025700001734   
0601SHA3+       20090101001485100000005000 0300025850001738   
0601SHA3+       20090101001490100000005000 0300025990001741   
0601SHA3+       20090101001495100000005000 0300026170001748   
0601SHA3+       20090101001500100000005000 0300026320001752   
0601SHA3+       20090101001505100000005000 0300026470001756   
0601SHA3+       20090101001510100000005000 0300026650001762   
0601SHA3+       20090101001515100000005000 0300026800001766   
0601SHA3+       20090101001520100000005000 0300026980001772   
0601SHA3+       20090101001525100000005000 0300027130001776   
0601SHA3+       20090101001530100000005000 0300027280001780   
0601SHA3+       20090101001535100000005000 0300027460001786   
0601SHA3+       20090101001540100000005000 0300027610001790   
0601SHA3+       20090101001545100000005000 0300027760001794   
0601SHA3+       20090101001550100000005000 0300027930001799   
0601SHA3+       20090101001555100000005000 0300028080001803   
0601SHA3+       20090101001560100000005000 0300028230001807   
0601SHA3+       20090101001565100000005000 0300028410001812   
0601SHA3+       20090101001570100000005000 0300028560001816   
0601SHA3+       20090101001575100000005000 0300028750001823   
0601SHA3+       20090101001580100000005000 0300028910001827   
0601SHA3+       20090101001585100000005000 0300029070001831   
0601SHA3+       20090101001590100000005000 0300029260001837   
0601SHA3+       20090101001595100000005000 0300029420001842   
0601SHA3+       20090101001600100000005000 0300029580001846   
0601SHA3+       20090101001605100000005000 0300029770001852   
0601SHA3+       20090101001610100000005000 0300029920001856   
0601SHA3+       20090101001615100000005000 0300030080001860   
0601SHA3+       20090101001620100000005000 0300030270001866   
0601SHA3+       20090101001625100000005000 0300030430001870   
0601SHA3+       20090101001630100000005000 0300030620001876   
0601SHA3+       20090101001635100000005000 0300030780001880   
0601SHA3+       20090101001640100000005000 0300030940001884   
0601SHA3+       20090101001645100000005000 0300031130001890   
0601SHA3+       20090101001650100000005000 0300031290001893   
0601SHA3+       20090101001655100000005000 0300031450001897   
0601SHA3+       20090101001660100000005000 0300031640001903   
0601SHA3+       20090101001665100000005000 0300031800001907   
0601SHA3+       20090101001670100000005000 0300031990001913   
0601SHA3+       20090101001675100000005000 0300032140001916   
0601SHA3+       20090101001680100000005000 0300032300001920   
0601SHA3+       20090101001685100000005000 0300032490001925   
0601SHA3+       20090101001690100000005000 0300032650001929   
0601SHA3+       20090101001695100000005000 0300032810001933   
0601SHA3+       20090101001700100000005000 0300033000001938   
0601SHA3+       20090101001705100000005000 0300033160001942   
0601SHA3+       20090101001710100000005000 0300033320001946   
0601SHA3+       20090101001715100000005000 0300033510001951   
0601SHA3+       20090101001720100000005000 0300033670001955   
0601SHA3+       20090101001725100000005000 0300033860001960   
0601SHA3+       20090101001730100000005000 0300034020001964   
0601SHA3+       20090101001735100000005000 0300034170001967   
0601SHA3+       20090101001740100000005000 0300034370001972   
0601SHA3+       20090101001745100000005000 0300034520001975   
0601SHA3+       20090101001750100000005000 0300034680001979   
0601SHA3+       20090101001755100000005000 0300034870001984   
0601SHA3+       20090101001760100000005000 0300035030001988   
0601SHA3+       20090101001765100000005000 0300035190001991   
0601SHA3+       20090101001770100000005000 0300035380001996   
0601SHA3+       20090101001775100000005000 0300035540001999   
0601SHA3+       20090101001780100000005000 0300035730002004   
0601SHA3+       20090101001785100000005000 0300035890002008   
0601SHA3+       20090101001790100000005000 0300036050002011   
0601SHA3+       20090101001795100000005000 0300036240002016   
0601SHA3+       20090101001800100000005000 0300036390002019   
0601SHA3+       20090101001805100000005000 0300036550002022   
0601SHA3+       20090101001810100000005000 0300036740002027   
0601SHA3+       20090101001815100000005000 0300036900002030   
