00AR               20071130                                                                                   
0601ARB9d       20080101000290100000005000 0900000030000010   
0601ARB9d       20080101000295100000005000 0900000030000010   
0601ARB9d       20080101000300100000005000 0900000030000010   
0601ARB9d       20080101000305100000005000 0900000030000010   
0601ARB9d       20080101000310100000005000 0900000030000010   
0601ARB9d       20080101000315100000005000 0900000030000009   
0601ARB9d       20080101000320100000005000 0900000030000009   
0601ARB9d       20080101000325100000005000 0900000030000009   
0601ARB9d       20080101000330100000005000 0900000030000009   
0601ARB9d       20080101000335100000005000 0900000030000009   
0601ARB9d       20080101000340100000005000 0900000030000009   
0601ARB9d       20080101000345100000005000 0900000030000009   
0601ARB9d       20080101000350100000005000 0900000030000009   
0601ARB9d       20080101000355100000005000 0900000030000008   
0601ARB9d       20080101000360100000005000 0900000030000008   
0601ARB9d       20080101000365100000005000 0900000030000008   
0601ARB9d       20080101000370100000005000 0900000030000008   
0601ARB9d       20080101000375100000005000 0900000030000008   
0601ARB9d       20080101000380100000005000 0900000030000008   
0601ARB9d       20080101000385100000005000 0900000030000008   
0601ARB9d       20080101000390100000005000 0900000030000008   
0601ARB9d       20080101000395100000005000 0900000030000008   
0601ARB9d       20080101000400100000005000 0900000030000007   
0601ARB9d       20080101000405100000005000 0900000030000007   
0601ARB9d       20080101000410100000005000 0900000030000007   
0601ARB9d       20080101000415100000005000 0900000030000007   
0601ARB9d       20080101000420100000005000 0900000030000007   
0601ARB9d       20080101000425100000005000 0900000030000007   
0601ARB9d       20080101000430100000005000 0900000030000007   
0601ARB9d       20080101000435100000005000 0900000030000007   
0601ARB9d       20080101000440100000005000 0900000030000007   
0601ARB9d       20080101000445100000005000 0900000030000007   
0601ARB9d       20080101000450100000005000 0900000030000007   
0601ARB9d       20080101000455100000005000 0900000030000007   
0601ARB9d       20080101000460100000005000 0900000030000006   
0601ARB9d       20080101000465100000005000 0900000030000006   
0601ARB9d       20080101000470100000005000 0900000030000006   
0601ARB9d       20080101000475100000005000 0900000030000006   
0601ARB9d       20080101000480100000005000 0900000030000006   
0601ARB9d       20080101000485100000005000 0900000030000006   
0601ARB9d       20080101000490100000005000 0900000030000006   
0601ARB9d       20080101000495100000005000 0900000030000006   
0601ARB9d       20080101000500100000005000 0900000030000006   
0601ARB9d       20080101000505100000005000 0900000030000006   
0601ARB9d       20080101000510100000005000 0900000030000006   
0601ARB9d       20080101000515100000005000 0900000030000006   
0601ARB9d       20080101000520100000005000 0900000030000006   
0601ARB9d       20080101000525100000005000 0900000030000006   
0601ARB9d       20080101000530100000005000 0900000030000006   
0601ARB9d       20080101000535100000005000 0900000030000006   
0601ARB9d       20080101000540100000005000 0900000030000006   
0601ARB9d       20080101000545100000005000 0900000030000005   
0601ARB9d       20080101000550100000005000 0900000030000005   
0601ARB9d       20080101000555100000005000 0900000030000005   
0601ARB9d       20080101000560100000005000 0900000030000005   
0601ARB9d       20080101000565100000005000 0900000030000005   
0601ARB9d       20080101000570100000005000 0900000030000005   
0601ARB9d       20080101000575100000005000 0900000030000005   
0601ARB9d       20080101000580100000005000 0900000030000005   
0601ARB9d       20080101000585100000005000 0900000030000005   
0601ARB9d       20080101000590100000005000 0900000030000005   
0601ARB9d       20080101000595100000005000 0900000030000005   
0601ARB9d       20080101000600100000005000 0900000030000005   
0601ARB9d       20080101000605100000005000 0900000030000005   
0601ARB9d       20080101000610100000005000 0900000030000005   
0601ARB9d       20080101000615100000005000 0900000030000005   
0601ARB9d       20080101000620100000005000 0900000030000005   
0601ARB9d       20080101000625100000005000 0900000030000005   
0601ARB9d       20080101000630100000005000 0900000030000005   
0601ARB9d       20080101000635100000005000 0900000030000005   
0601ARB9d       20080101000640100000005000 0900000030000005   
0601ARB9d       20080101000645100000005000 0900000030000005   
0601ARB9d       20080101000650100000005000 0900000030000005   
0601ARB9d       20080101000655100000005000 0900000030000005   
0601ARB9d       20080101000660100000005000 0900000030000005   
0601ARB9d       20080101000665100000005000 0900000030000004   
0601ARB9d       20080101000670100000005000 0900000030000004   
0601ARB9d       20080101000675100000005000 0900000030000004   
0601ARB9d       20080101000680100000005000 0900000030000004   
0601ARB9d       20080101000685100000005000 0900000030000004   
0601ARB9d       20080101000690100000005000 0900000030000004   
0601ARB9d       20080101000695100000005000 0900000030000004   
0601ARB9d       20080101000700100000005000 0900000030000004   
0601ARB9d       20080101000705100000005000 0900000030000004   
0601ARB9d       20080101000710100000005000 0900000030000004   
0601ARB9d       20080101000715100000005000 0900000030000004   
0601ARB9d       20080101000720100000005000 0900000030000004   
0601ARB9d       20080101000725100000005000 0900000030000004   
0601ARB9d       20080101000730100000005000 0900000030000004   
0601ARB9d       20080101000735100000005000 0900000030000004   
0601ARB9d       20080101000740100000005000 0900000030000004   
0601ARB9d       20080101000745100000005000 0900000030000004   
0601ARB9d       20080101000750100000005000 0900000030000004   
0601ARB9d       20080101000755100000005000 0900000030000004   
0601ARB9d       20080101000760100000005000 0900000030000004   
0601ARB9d       20080101000765100000005000 0900000030000004   
0601ARB9d       20080101000770100000005000 0900000030000004   
0601ARB9d       20080101000775100000005000 0900000030000004   
0601ARB9d       20080101000780100000005000 0900000030000004   
0601ARB9d       20080101000785100000005000 0900000030000004   
0601ARB9d       20080101000790100000005000 0900000030000004   
0601ARB9d       20080101000795100000005000 0900000030000004   
0601ARB9d       20080101000800100000005000 0900000060000007   
0601ARB9d       20080101000805100000005000 0900000120000015   
0601ARB9d       20080101000810100000005000 0900000190000023   
0601ARB9d       20080101000815100000005000 0900000270000033   
0601ARB9d       20080101000820100000005000 0900000360000044   
0601ARB9d       20080101000825100000005000 0900000430000052   
0601ARB9d       20080101000830100000005000 0900000500000060   
0601ARB9d       20080101000835100000005000 0900000560000067   
0601ARB9d       20080101000840100000005000 0900000640000076   
0601ARB9d       20080101000845100000005000 0900000680000080   
0601ARB9d       20080101000850100000005000 0900000740000087   
0601ARB9d       20080101000855100000005000 0900000800000093   
0601ARB9d       20080101000860100000005000 0900000860000100   
0601ARB9d       20080101000865100000005000 0900000930000107   
0601ARB9d       20080101000870100000005000 0900001000000115   
0601ARB9d       20080101000875100000005000 0900001070000122   
0601ARB9d       20080101000880100000005000 0900001110000126   
0601ARB9d       20080101000885100000005000 0900001190000134   
0601ARB9d       20080101000890100000005000 0900001240000139   
0601ARB9d       20080101000895100000005000 0900001310000146   
0601ARB9d       20080101000900100000005000 0900001370000152   
0601ARB9d       20080101000905100000005000 0900001450000160   
0601ARB9d       20080101000910100000005000 0900001530000168   
0601ARB9d       20080101000915100000005000 0900001590000173   
0601ARB9d       20080101000920100000005000 0900001640000178   
0601ARB9d       20080101000925100000005000 0900001710000184   
0601ARB9d       20080101000930100000005000 0900001780000191   
0601ARB9d       20080101000935100000005000 0900001850000197   
0601ARB9d       20080101000940100000005000 0900001910000203   
0601ARB9d       20080101000945100000005000 0900001990000210   
0601ARB9d       20080101000950100000005000 0900002050000215   
0601ARB9d       20080101000955100000005000 0900002130000222   
0601ARB9d       20080101000960100000005000 0900002180000226   
0601ARB9d       20080101000965100000005000 0900002260000234   
0601ARB9d       20080101000970100000005000 0900002300000237   
0601ARB9d       20080101000975100000005000 0900002360000241   
0601ARB9d       20080101000980100000005000 0900002400000244   
0601ARB9d       20080101000985100000005000 0900002460000249   
0601ARB9d       20080101000990100000005000 0900002510000253   
0601ARB9d       20080101000995100000005000 0900002550000256   
0601ARB9d       20080101001000100000005000 0900002600000259   
0601ARB9d       20080101001005100000005000 0900002650000263   
0601ARB9d       20080101001010100000005000 0900002690000266   
0601ARB9d       20080101001015100000005000 0900002730000268   
0601ARB9d       20080101001020100000005000 0900002820000276   
0601ARB9d       20080101001025100000005000 0900002930000285   
0601ARB9d       20080101001030100000005000 0900003010000292   
0601ARB9d       20080101001035100000005000 0900003100000299   
0601ARB9d       20080101001040100000005000 0900003210000308   
0601ARB9d       20080101001045100000005000 0900003320000317   
0601ARB9d       20080101001050100000005000 0900003400000323   
0601ARB9d       20080101001055100000005000 0900003480000329   
0601ARB9d       20080101001060100000005000 0900003570000336   
0601ARB9d       20080101001065100000005000 0900003660000343   
0601ARB9d       20080101001070100000005000 0900003720000347   
0601ARB9d       20080101001075100000005000 0900003820000355   
0601ARB9d       20080101001080100000005000 0900003900000360   
0601ARB9d       20080101001085100000005000 0900003990000367   
0601ARB9d       20080101001090100000005000 0900004080000373   
0601ARB9d       20080101001095100000005000 0900004140000377   
0601ARB9d       20080101001100100000005000 0900004230000384   
0601ARB9d       20080101001105100000005000 0900004310000389   
0601ARB9d       20080101001110100000005000 0900004400000396   
0601ARB9d       20080101001115100000005000 0900004500000403   
0601ARB9d       20080101001120100000005000 0900004580000408   
0601ARB9d       20080101001125100000005000 0900004700000417   
0601ARB9d       20080101001130100000005000 0900004800000424   
0601ARB9d       20080101001135100000005000 0900004910000432   
0601ARB9d       20080101001140100000005000 0900005030000440   
0601ARB9d       20080101001145100000005000 0900005110000445   
0601ARB9d       20080101001150100000005000 0900005210000452   
0601ARB9d       20080101001155100000005000 0900005330000460   
0601ARB9d       20080101001160100000005000 0900005440000468   
0601ARB9d       20080101001165100000005000 0900005520000473   
0601ARB9d       20080101001170100000005000 0900005640000481   
0601ARB9d       20080101001175100000005000 0900005740000487   
