00AI               20071204                                                                                   
0601AIA8+       20080101000865100000005000 0800002770000319   
0601AIA8+       20080101000870100000005000 0800002850000327   
0601AIA8+       20080101000875100000005000 0800002920000333   
0601AIA8+       20080101000880100000005000 0800003010000341   
0601AIA8+       20080101000885100000005000 0800003080000347   
0601AIA8+       20080101000890100000005000 0800003160000354   
0601AIA8+       20080101000895100000005000 0800003240000361   
0601AIA8+       20080101000900100000005000 0800003330000369   
0601AIA8+       20080101000905100000005000 0800003410000376   
0601AIA8+       20080101000910100000005000 0800003500000384   
0601AIA8+       20080101000915100000005000 0800003580000390   
0601AIA8+       20080101000920100000005000 0800003670000398   
0601AIA8+       20080101000925100000005000 0800003750000404   
0601AIA8+       20080101000930100000005000 0800003830000411   
0601AIA8+       20080101000935100000005000 0800003920000418   
0601AIA8+       20080101000940100000005000 0800003990000423   
0601AIA8+       20080101000945100000005000 0800004070000430   
0601AIA8+       20080101000950100000005000 0800004160000437   
0601AIA8+       20080101000955100000005000 0800004250000444   
0601AIA8+       20080101000960100000005000 0800004340000451   
0601AIA8+       20080101000965100000005000 0800004440000459   
0601AIA8+       20080101000970100000005000 0800004530000466   
0601AIA8+       20080101000975100000005000 0800004620000473   
0601AIA8+       20080101000980100000005000 0800004710000479   
0601AIA8+       20080101000985100000005000 0800004800000486   
0601AIA8+       20080101000990100000005000 0800004890000493   
0601AIA8+       20080101000995100000005000 0800004990000500   
0601AIA8+       20080101001000100000005000 0800005080000507   
0601AIA8+       20080101001005100000005000 0800005170000513   
0601AIA8+       20080101001010100000005000 0800005260000520   
0601AIA8+       20080101001015100000005000 0800005350000526   
0601AIA8+       20080101001020100000005000 0800005440000532   
0601AIA8+       20080101001025100000005000 0800005550000540   
0601AIA8+       20080101001030100000005000 0800005640000546   
0601AIA8+       20080101001035100000005000 0800005730000552   
0601AIA8+       20080101001040100000005000 0800005820000558   
0601AIA8+       20080101001045100000005000 0800005910000564   
0601AIA8+       20080101001050100000005000 0800006020000572   
0601AIA8+       20080101001055100000005000 0800006110000578   
0601AIA8+       20080101001060100000005000 0800006200000584   
0601AIA8+       20080101001065100000005000 0800006310000591   
0601AIA8+       20080101001070100000005000 0800006400000597   
0601AIA8+       20080101001075100000005000 0800006490000602   
0601AIA8+       20080101001080100000005000 0800006600000610   
0601AIA8+       20080101001085100000005000 0800006690000615   
0601AIA8+       20080101001090100000005000 0800006780000621   
0601AIA8+       20080101001095100000005000 0800006880000627   
0601AIA8+       20080101001100100000005000 0800006980000633   
0601AIA8+       20080101001105100000005000 0800007080000639   
0601AIA8+       20080101001110100000005000 0800007170000644   
0601AIA8+       20080101001115100000005000 0800007270000651   
0601AIA8+       20080101001120100000005000 0800007370000657   
0601AIA8+       20080101001125100000005000 0800007460000662   
0601AIA8+       20080101001130100000005000 0800007560000668   
0601AIA8+       20080101001135100000005000 0800007660000673   
0601AIA8+       20080101001140100000005000 0800007760000679   
0601AIA8+       20080101001145100000005000 0800007860000685   
0601AIA8+       20080101001150100000005000 0800007980000692   
0601AIA8+       20080101001155100000005000 0800008080000698   
0601AIA8+       20080101001160100000005000 0800008200000705   
0601AIA8+       20080101001165100000005000 0800008310000712   
0601AIA8+       20080101001170100000005000 0800008410000717   
0601AIA8+       20080101001175100000005000 0800008530000724   
0601AIA8+       20080101001180100000005000 0800008640000731   
0601AIA8+       20080101001185100000005000 0800008740000736   
0601AIA8+       20080101001190100000005000 0800008860000743   
0601AIA8+       20080101001195100000005000 0800008970000749   
0601AIA8+       20080101001200100000005000 0800009100000757   
0601AIA8+       20080101001205100000005000 0800009200000762   
0601AIA8+       20080101001210100000005000 0800009310000768   
0601AIA8+       20080101001215100000005000 0800009430000775   
0601AIA8+       20080101001220100000005000 0800009540000780   
0601AIA8+       20080101001225100000005000 0800009650000786   
0601AIA8+       20080101001230100000005000 0800009770000793   
0601AIA8+       20080101001235100000005000 0800009880000798   
0601AIA8+       20080101001240100000005000 0800009990000804   
0601AIA8+       20080101001245100000005000 0800010110000810   
0601AIA8+       20080101001250100000005000 0800010220000816   
0601AIA8+       20080101001255100000005000 0800010340000822   
0601AIA8+       20080101001260100000005000 0800010440000827   
0601AIA8+       20080101001265100000005000 0800010560000833   
0601AIA8+       20080101001270100000005000 0800010680000839   
0601AIA8+       20080101001275100000005000 0800010790000845   
0601AIA8+       20080101001280100000005000 0800010900000850   
0601AIA8+       20080101001285100000005000 0800011030000857   
0601AIA8+       20080101001290100000005000 0800011150000863   
0601AIA8+       20080101001295100000005000 0800011260000868   
0601AIA8+       20080101001300100000005000 0800011380000874   
0601AIA8+       20080101001305100000005000 0800011500000880   
0601AIA8+       20080101001310100000005000 0800011630000886   
0601AIA8+       20080101001315100000005000 0800011740000891   
0601AIA8+       20080101001320100000005000 0800011850000896   
0601AIA8+       20080101001325100000005000 0800011980000902   
0601AIA8+       20080101001330100000005000 0800012090000907   
0601AIA8+       20080101001335100000005000 0800012200000912   
0601AIA8+       20080101001340100000005000 0800012330000918   
0601AIA8+       20080101001345100000005000 0800012440000923   
0601AIA8+       20080101001350100000005000 0800012570000929   
0601AIA8+       20080101001355100000005000 0800012680000934   
0601AIA8+       20080101001360100000005000 0800012800000939   
0601AIA8+       20080101001365100000005000 0800012920000945   
0601AIA8+       20080101001370100000005000 0800013040000950   
0601AIA8+       20080101001375100000005000 0800013150000955   
0601AIA8+       20080101001380100000005000 0800013280000961   
0601AIA8+       20080101001385100000005000 0800013390000965   
0601AIA8+       20080101001390100000005000 0800013500000969   
0601AIA8+       20080101001395100000005000 0800013640000976   
0601AIA8+       20080101001400100000005000 0800013760000981   
0601AIA8+       20080101001405100000005000 0800013900000988   
0601AIA8+       20080101001410100000005000 0800014020000993   
0601AIA8+       20080101001415100000005000 0800014140000998   
0601AIA8+       20080101001420100000005000 0800014280001004   
0601AIA8+       20080101001425100000005000 0800014410001009   
0601AIA8+       20080101001430100000005000 0800014530001014   
0601AIA8+       20080101001435100000005000 0800014660001020   
0601AIA8+       20080101001440100000005000 0800014790001025   
0601AIA8+       20080101001445100000005000 0800014920001031   
0601AIA8+       20080101001450100000005000 0800015040001035   
0601AIA8+       20080101001455100000005000 0800015170001041   
0601AIA8+       20080101001460100000005000 0800015300001046   
0601AIA8+       20080101001465100000005000 0800015420001051   
0601AIA8+       20080101001470100000005000 0800015550001056   
0601AIA8+       20080101001475100000005000 0800015690001062   
0601AIA8+       20080101001480100000005000 0800015810001066   
0601AIA8+       20080101001485100000005000 0800015930001071   
0601AIA8+       20080101001490100000005000 0800016070001077   
0601AIA8+       20080101001495100000005000 0800016190001081   
0601AIA8+       20080101001500100000005000 0800016330001087   
0601AIA8+       20080101001505100000005000 0800016450001091   
0601AIA8+       20080101001510100000005000 0800016580001096   
0601AIA8+       20080101001515100000005000 0800016710001101   
0601AIA8+       20080101001520100000005000 0800016840001106   
0601AIA8+       20080101001525100000005000 0800016960001110   
0601AIA8+       20080101001530100000005000 0800017090001115   
0601AIA8+       20080101001535100000005000 0800017220001120   
0601AIA8+       20080101001540100000005000 0800017340001124   
0601AIA8+       20080101001545100000005000 0800017470001129   
0601AIA8+       20080101001550100000005000 0800017600001134   
0601AIA8+       20080101001555100000005000 0800017740001139   
0601AIA8+       20080101001560100000005000 0800017850001142   
0601AIA8+       20080101001565100000005000 0800017980001147   
0601AIA8+       20080101001570100000005000 0800018120001152   
0601AIA8+       20080101001575100000005000 0800018240001156   
0601AIA8+       20080101001580100000005000 0800018360001160   
0601AIA8+       20080101001585100000005000 0800018500001165   
0601AIA8+       20080101001590100000005000 0800018620001169   
0601AIA8+       20080101001595100000005000 0800018760001174   
0601AIA8+       20080101001600100000005000 0800018880001178   
0601AIA8+       20080101001605100000005000 0800019010001183   
0601AIA8+       20080101001610100000005000 0800019140001187   
0601AIA8+       20080101001615100000005000 0800019260001191   
0601AIA8+       20080101001620100000005000 0800019390001195   
0601AIA8+       20080101001625100000005000 0800019520001199   
0601AIA8+       20080101001630100000005000 0800019650001204   
0601AIA8+       20080101001635100000005000 0800019770001207   
0601AIA8+       20080101001640100000005000 0800019900001212   
0601AIA8+       20080101001645100000005000 0800020040001216   
0601AIA8+       20080101001650100000005000 0800020180001221   
0601AIA8+       20080101001655100000005000 0800020310001225   
0601AIA8+       20080101001660100000005000 0800020450001230   
0601AIA8+       20080101001665100000005000 0800020590001235   
0601AIA8+       20080101001670100000005000 0800020730001239   
0601AIA8+       20080101001675100000005000 0800020860001244   
0601AIA8+       20080101001680100000005000 0800021000001248   
0601AIA8+       20080101001685100000005000 0800021140001253   
0601AIA8+       20080101001690100000005000 0800021270001257   
0601AIA8+       20080101001695100000005000 0800021420001262   
0601AIA8+       20080101001700100000100000 0800022860001306   
0601AIA8+       20080101001800100000100000 0800025620001385   
0601AIA8+       20080101001900100000100000 0800028310001452   
0601AIA8+       20080101002000100000100000 0800031110001518   
0601AIA8+       20080101002100100000100000 0800033970001580   
0601AIA8+       20080101002200100000100000 0800036810001636   
0601AIA8+       20080101002300100000100000 0800039670001688   
0601AIA8+       20080101002400100000100000 0800042520001736   
0601AIA8+       20080101002500100000100000 0800045270001775   
0601AIA8+       20080101002600100000100000 0800048020001812   
0601AIA8+       20080101002700100000100000 0800050780001847   
