00ZH               20071005                                                                                   
0601ZHA8+       20080101001480100000005000 0800009510000641   
0601ZHA8+       20080101001485100000005000 0800009620000647   
0601ZHA8+       20080101001490100000005000 0800009750000653   
0601ZHA8+       20080101001495100000005000 0800009860000658   
0601ZHA8+       20080101001500100000005000 0800009970000664   
0601ZHA8+       20080101001505100000005000 0800010080000669   
0601ZHA8+       20080101001510100000005000 0800010200000674   
0601ZHA8+       20080101001515100000005000 0800010310000679   
0601ZHA8+       20080101001520100000005000 0800010450000686   
0601ZHA8+       20080101001525100000005000 0800010570000692   
0601ZHA8+       20080101001530100000005000 0800010690000698   
0601ZHA8+       20080101001535100000005000 0800010820000704   
0601ZHA8+       20080101001540100000005000 0800010940000709   
0601ZHA8+       20080101001545100000005000 0800011060000715   
0601ZHA8+       20080101001550100000005000 0800011200000721   
0601ZHA8+       20080101001555100000005000 0800011320000727   
0601ZHA8+       20080101001560100000005000 0800011440000732   
0601ZHA8+       20080101001565100000005000 0800011570000738   
0601ZHA8+       20080101001570100000005000 0800011690000743   
0601ZHA8+       20080101001575100000005000 0800011810000749   
0601ZHA8+       20080101001580100000005000 0800011930000754   
0601ZHA8+       20080101001585100000005000 0800012070000760   
0601ZHA8+       20080101001590100000005000 0800012190000765   
0601ZHA8+       20080101001595100000005000 0800012310000771   
0601ZHA8+       20080101001600100000200000 0800000000000871   
0601ZHA8+       20080101001800100000200000 0800000000001069   
0601ZHA8+       20080101002000100000500000 0800000000001379   
0601ZHA8+       20080101002500100000500000 0800000000001742   
0601ZHA8+       20080101003000100000500000 0800000000002017   
0601ZHA8+       20080101003500100000500000 0800000000002235   
0601ZHA8+       20080101004000100000500000 0800000000002402   
0601ZHA8+       20080101004500100000500000 0800000000002533   
0601ZHA8+       20080101005000100005000000 0800000000002938   
0601ZHA8+       20080101010000100005000000 0800000000003078   
0601ZHA9+       20080101000000100000080000 0900000020000050   
0601ZHA9+       20080101000080100000005000 0900000020000024   
0601ZHA9+       20080101000085100000005000 0900000020000023   
0601ZHA9+       20080101000090100000005000 0900000020000022   
0601ZHA9+       20080101000095100000005000 0900000020000021   
0601ZHA9+       20080101000100100000005000 0900000020000020   
0601ZHA9+       20080101000105100000005000 0900000020000019   
0601ZHA9+       20080101000110100000005000 0900000020000018   
0601ZHA9+       20080101000115100000005000 0900000020000017   
0601ZHA9+       20080101000120100000005000 0900000020000016   
0601ZHA9+       20080101000125100000005000 0900000020000016   
0601ZHA9+       20080101000130100000005000 0900000020000015   
0601ZHA9+       20080101000135100000005000 0900000020000015   
0601ZHA9+       20080101000140100000005000 0900000020000014   
0601ZHA9+       20080101000145100000005000 0900000020000014   
0601ZHA9+       20080101000150100000005000 0900000020000013   
0601ZHA9+       20080101000155100000005000 0900000020000013   
0601ZHA9+       20080101000160100000005000 0900000020000012   
0601ZHA9+       20080101000165100000005000 0900000020000012   
0601ZHA9+       20080101000170100000005000 0900000020000012   
0601ZHA9+       20080101000175100000005000 0900000020000011   
0601ZHA9+       20080101000180100000005000 0900000020000011   
0601ZHA9+       20080101000185100000005000 0900000020000011   
0601ZHA9+       20080101000190100000005000 0900000020000010   
0601ZHA9+       20080101000195100000005000 0900000020000010   
0601ZHA9+       20080101000200100000005000 0900000020000010   
0601ZHA9+       20080101000205100000005000 0900000020000010   
0601ZHA9+       20080101000210100000005000 0900000020000009   
0601ZHA9+       20080101000215100000005000 0900000020000009   
0601ZHA9+       20080101000220100000005000 0900000020000009   
0601ZHA9+       20080101000225100000005000 0900000020000009   
0601ZHA9+       20080101000230100000005000 0900000020000009   
0601ZHA9+       20080101000235100000005000 0900000020000008   
0601ZHA9+       20080101000240100000005000 0900000020000008   
0601ZHA9+       20080101000245100000005000 0900000020000008   
0601ZHA9+       20080101000250100000005000 0900000020000008   
0601ZHA9+       20080101000255100000005000 0900000020000008   
0601ZHA9+       20080101000260100000005000 0900000020000008   
0601ZHA9+       20080101000265100000005000 0900000020000007   
0601ZHA9+       20080101000270100000005000 0900000020000007   
0601ZHA9+       20080101000275100000005000 0900000020000007   
0601ZHA9+       20080101000280100000005000 0900000020000007   
0601ZHA9+       20080101000285100000005000 0900000020000007   
0601ZHA9+       20080101000290100000005000 0900000020000007   
0601ZHA9+       20080101000295100000005000 0900000020000007   
0601ZHA9+       20080101000300100000005000 0900000020000007   
0601ZHA9+       20080101000305100000005000 0900000020000007   
0601ZHA9+       20080101000310100000005000 0900000020000006   
0601ZHA9+       20080101000315100000005000 0900000020000006   
0601ZHA9+       20080101000320100000005000 0900000020000006   
0601ZHA9+       20080101000325100000005000 0900000020000006   
0601ZHA9+       20080101000330100000005000 0900000020000006   
0601ZHA9+       20080101000335100000005000 0900000020000006   
0601ZHA9+       20080101000340100000005000 0900000020000006   
0601ZHA9+       20080101000345100000005000 0900000020000006   
0601ZHA9+       20080101000350100000005000 0900000020000006   
0601ZHA9+       20080101000355100000005000 0900000020000006   
0601ZHA9+       20080101000360100000005000 0900000020000006   
0601ZHA9+       20080101000365100000005000 0900000020000005   
0601ZHA9+       20080101000370100000005000 0900000020000005   
0601ZHA9+       20080101000375100000005000 0900000020000005   
0601ZHA9+       20080101000380100000005000 0900000020000005   
0601ZHA9+       20080101000385100000005000 0900000020000005   
0601ZHA9+       20080101000390100000005000 0900000020000005   
0601ZHA9+       20080101000395100000005000 0900000020000005   
0601ZHA9+       20080101000400100000005000 0900000020000005   
0601ZHA9+       20080101000405100000005000 0900000020000005   
0601ZHA9+       20080101000410100000005000 0900000020000005   
0601ZHA9+       20080101000415100000005000 0900000020000005   
0601ZHA9+       20080101000420100000005000 0900000020000005   
0601ZHA9+       20080101000425100000005000 0900000020000005   
0601ZHA9+       20080101000430100000005000 0900000020000005   
0601ZHA9+       20080101000435100000005000 0900000020000005   
0601ZHA9+       20080101000440100000005000 0900000020000005   
0601ZHA9+       20080101000445100000005000 0900000020000004   
0601ZHA9+       20080101000450100000005000 0900000020000004   
0601ZHA9+       20080101000455100000005000 0900000020000004   
0601ZHA9+       20080101000460100000005000 0900000020000004   
0601ZHA9+       20080101000465100000005000 0900000020000004   
0601ZHA9+       20080101000470100000005000 0900000020000004   
0601ZHA9+       20080101000475100000005000 0900000020000004   
0601ZHA9+       20080101000480100000005000 0900000020000004   
0601ZHA9+       20080101000485100000005000 0900000020000004   
0601ZHA9+       20080101000490100000005000 0900000020000004   
0601ZHA9+       20080101000495100000005000 0900000020000004   
0601ZHA9+       20080101000500100000005000 0900000020000004   
0601ZHA9+       20080101000505100000005000 0900000020000004   
0601ZHA9+       20080101000510100000005000 0900000020000004   
0601ZHA9+       20080101000515100000005000 0900000020000004   
0601ZHA9+       20080101000520100000005000 0900000020000004   
0601ZHA9+       20080101000525100000005000 0900000020000004   
0601ZHA9+       20080101000530100000005000 0900000020000004   
0601ZHA9+       20080101000535100000005000 0900000020000004   
0601ZHA9+       20080101000540100000005000 0900000020000004   
0601ZHA9+       20080101000545100000005000 0900000020000004   
0601ZHA9+       20080101000550100000005000 0900000020000004   
0601ZHA9+       20080101000555100000005000 0900000020000004   
0601ZHA9+       20080101000560100000005000 0900000020000004   
0601ZHA9+       20080101000565100000005000 0900000020000004   
0601ZHA9+       20080101000570100000005000 0900000020000003   
0601ZHA9+       20080101000575100000005000 0900000020000003   
0601ZHA9+       20080101000580100000005000 0900000020000003   
0601ZHA9+       20080101000585100000005000 0900000020000003   
0601ZHA9+       20080101000590100000005000 0900000020000003   
0601ZHA9+       20080101000595100000005000 0900000020000003   
0601ZHA9+       20080101000600100000005000 0900000020000003   
0601ZHA9+       20080101000605100000005000 0900000020000003   
0601ZHA9+       20080101000610100000005000 0900000020000003   
0601ZHA9+       20080101000615100000005000 0900000020000003   
0601ZHA9+       20080101000620100000005000 0900000020000003   
0601ZHA9+       20080101000625100000005000 0900000020000003   
0601ZHA9+       20080101000630100000005000 0900000020000003   
0601ZHA9+       20080101000635100000005000 0900000020000003   
0601ZHA9+       20080101000640100000005000 0900000020000003   
0601ZHA9+       20080101000645100000005000 0900000020000003   
0601ZHA9+       20080101000650100000005000 0900000020000003   
0601ZHA9+       20080101000655100000005000 0900000020000003   
0601ZHA9+       20080101000660100000005000 0900000020000003   
0601ZHA9+       20080101000665100000005000 0900000020000003   
0601ZHA9+       20080101000670100000005000 0900000020000003   
0601ZHA9+       20080101000675100000005000 0900000020000003   
0601ZHA9+       20080101000680100000005000 0900000020000003   
0601ZHA9+       20080101000685100000005000 0900000020000003   
0601ZHA9+       20080101000690100000005000 0900000020000003   
0601ZHA9+       20080101000695100000005000 0900000020000003   
0601ZHA9+       20080101000700100000005000 0900000020000003   
0601ZHA9+       20080101000705100000005000 0900000020000003   
0601ZHA9+       20080101000710100000005000 0900000020000003   
0601ZHA9+       20080101000715100000005000 0900000020000003   
0601ZHA9+       20080101000720100000005000 0900000020000003   
0601ZHA9+       20080101000725100000005000 0900000020000003   
0601ZHA9+       20080101000730100000005000 0900000020000003   
0601ZHA9+       20080101000735100000005000 0900000020000003   
0601ZHA9+       20080101000740100000005000 0900000020000003   
0601ZHA9+       20080101000745100000005000 0900000020000003   
0601ZHA9+       20080101000750100000005000 0900000020000003   
0601ZHA9+       20080101000755100000005000 0900000020000003   
0601ZHA9+       20080101000760100000005000 0900000020000003   
0601ZHA9+       20080101000765100000005000 0900000020000003   
0601ZHA9+       20080101000770100000005000 0900000020000003   
0601ZHA9+       20080101000775100000005000 0900000020000003   
0601ZHA9+       20080101000780100000005000 0900000020000003   
0601ZHA9+       20080101000785100000005000 0900000020000003   
0601ZHA9+       20080101000790100000005000 0900000020000003   
0601ZHA9+       20080101000795100000005000 0900000020000003   
0601ZHA9+       20080101000800100000005000 0900000020000002   
0601ZHA9+       20080101000805100000005000 0900000020000002   
0601ZHA9+       20080101000810100000005000 0900000020000002   
0601ZHA9+       20080101000815100000005000 0900000040000005   
0601ZHA9+       20080101000820100000005000 0900000050000006   
0601ZHA9+       20080101000825100000005000 0900000050000006   
0601ZHA9+       20080101000830100000005000 0900000050000006   
0601ZHA9+       20080101000835100000005000 0900000060000007   
0601ZHA9+       20080101000840100000005000 0900000060000007   
0601ZHA9+       20080101000845100000005000 0900000060000007   
0601ZHA9+       20080101000850100000005000 0900000070000008   
0601ZHA9+       20080101000855100000005000 0900000070000008   
0601ZHA9+       20080101000860100000005000 0900000070000008   
0601ZHA9+       20080101000865100000005000 0900000080000009   
0601ZHA9+       20080101000870100000005000 0900000080000009   
0601ZHA9+       20080101000875100000005000 0900000080000009   
0601ZHA9+       20080101000880100000005000 0900000090000010   
0601ZHA9+       20080101000885100000005000 0900000090000010   
0601ZHA9+       20080101000890100000005000 0900000090000010   
