00UR               20081210                                                                                   
0601URC0+       20090101000930100000005000m0000010850001164   
0601URC0+       20090101000935100000005000m0000010930001166   
0601URC0+       20090101000940100000005000m0000011020001169   
0601URC0+       20090101000945100000005000m0000011100001172   
0601URC0+       20090101000950100000005000m0000011190001175   
0601URC0+       20090101000955100000005000m0000011270001177   
0601URC0+       20090101000960100000005000m0000011360001180   
0601URC0+       20090101000965100000005000m0000011450001183   
0601URC0+       20090101000970100000005000m0000011530001186   
0601URC0+       20090101000975100000005000m0000011620001189   
0601URC0+       20090101000980100000005000m0000011700001191   
0601URC0+       20090101000985100000005000m0000011790001194   
0601URC0+       20090101000990100000005000m0000011880001197   
0601URC0+       20090101000995100000005000m0000011970001200   
0601URC0+       20090101001000100000005000m0000012060001203   
0601URC0+       20090101001005100000005000m0000012140001205   
0601URC0+       20090101001010100000005000m0000012230001208   
0601URC0+       20090101001015100000005000m0000012320001211   
0601URC0+       20090101001020100000005000m0000012410001214   
0601URC0+       20090101001025100000005000m0000012500001217   
0601URC0+       20090101001030100000005000m0000012590001219   
0601URC0+       20090101001035100000005000m0000012680001222   
0601URC0+       20090101001040100000005000m0000012770001225   
0601URC0+       20090101001045100000005000m0000012870001229   
0601URC0+       20090101001050100000005000m0000012960001231   
0601URC0+       20090101001055100000005000m0000013050001234   
0601URC0+       20090101001060100000005000m0000013140001237   
0601URC0+       20090101001065100000005000m0000013240001240   
0601URC0+       20090101001070100000005000m0000013340001244   
0601URC0+       20090101001075100000005000m0000013440001247   
0601URC0+       20090101001080100000005000m0000013530001250   
0601URC0+       20090101001085100000005000m0000013620001252   
0601URC0+       20090101001090100000005000m0000013720001256   
0601URC0+       20090101001095100000005000m0000013820001259   
0601URC0+       20090101001100100000005000m0000013920001263   
0601URC0+       20090101001105100000005000m0000014020001266   
0601URC0+       20090101001110100000005000m0000014110001268   
0601URC0+       20090101001115100000005000m0000014210001272   
0601URC0+       20090101001120100000005000m0000014320001276   
0601URC0+       20090101001125100000005000m0000014420001279   
0601URC0+       20090101001130100000005000m0000014520001282   
0601URC0+       20090101001135100000005000m0000014620001285   
0601URC0+       20090101001140100000005000m0000014720001288   
0601URC0+       20090101001145100000005000m0000014830001292   
0601URC0+       20090101001150100000005000m0000014930001295   
0601URC0+       20090101001155100000005000m0000015040001299   
0601URC0+       20090101001160100000005000m0000015150001303   
0601URC0+       20090101001165100000005000m0000015250001306   
0601URC0+       20090101001170100000005000m0000015360001310   
0601URC0+       20090101001175100000005000m0000015480001315   
0601URC0+       20090101001180100000005000m0000015580001318   
0601URC0+       20090101001185100000005000m0000015700001322   
0601URC0+       20090101001190100000005000m0000015810001326   
0601URC0+       20090101001195100000005000m0000015920001329   
0601URC0+       20090101001200100000005000m0000016040001334   
0601URC0+       20090101001205100000005000m0000016140001337   
0601URC0+       20090101001210100000005000m0000016250001340   
0601URC0+       20090101001215100000005000m0000016370001345   
0601URC0+       20090101001220100000005000m0000016480001348   
0601URC0+       20090101001225100000005000m0000016600001352   
0601URC0+       20090101001230100000005000m0000016710001356   
0601URC0+       20090101001235100000005000m0000016810001358   
0601URC0+       20090101001240100000005000m0000016940001363   
0601URC0+       20090101001245100000005000m0000017050001367   
0601URC0+       20090101001250100000005000m0000017160001370   
0601URC0+       20090101001255100000005000m0000017270001373   
0601URC0+       20090101001260100000005000m0000017380001377   
0601URC0+       20090101001265100000005000m0000017500001381   
0601URC0+       20090101001270100000005000m0000017610001384   
0601URC0+       20090101001275100000005000m0000017720001387   
0601URC0+       20090101001280100000005000m0000017850001392   
0601URC0+       20090101001285100000005000m0000017960001395   
0601URC0+       20090101001290100000005000m0000018060001397   
0601URC0+       20090101001295100000005000m0000018190001402   
0601URC0+       20090101001300100000005000m0000018300001405   
0601URC0+       20090101001305100000005000m0000018410001408   
0601URC0+       20090101001310100000005000m0000018540001413   
0601URC0+       20090101001315100000005000m0000018640001415   
0601URC0+       20090101001320100000005000m0000018770001419   
0601URC0+       20090101001325100000005000m0000018880001422   
0601URC0+       20090101001330100000005000m0000018990001425   
0601URC0+       20090101001335100000005000m0000019120001430   
0601URC0+       20090101001340100000005000m0000019230001432   
0601URC0+       20090101001345100000005000m0000019340001435   
0601URC0+       20090101001350100000005000m0000019460001439   
0601URC0+       20090101001355100000005000m0000019570001442   
0601URC0+       20090101001360100000005000m0000019680001444   
0601URC0+       20090101001365100000005000m0000019810001449   
0601URC0+       20090101001370100000005000m0000019920001451   
0601URC0+       20090101001375100000005000m0000020050001456   
0601URC0+       20090101001380100000005000m0000020160001458   
0601URC0+       20090101001385100000005000m0000020270001461   
0601URC0+       20090101001390100000005000m0000020400001465   
0601URC0+       20090101001395100000005000m0000020510001468   
0601URC0+       20090101001400100000005000m0000020620001470   
0601URC0+       20090101001405100000005000m0000020740001474   
0601URC0+       20090101001410100000005000m0000020850001476   
0601URC0+       20090101001415100000005000m0000020960001479   
0601URC0+       20090101001420100000005000m0000021090001483   
0601URC0+       20090101001425100000005000m0000021200001485   
0601URC0+       20090101001430100000005000m0000021330001489   
0601URC0+       20090101001435100000005000m0000021440001491   
0601URC0+       20090101001440100000005000m0000021550001494   
0601URC0+       20090101001445100000005000m0000021680001498   
0601URC0+       20090101001450100000005000m0000021790001500   
0601URC0+       20090101001455100000005000m0000021900001503   
0601URC0+       20090101001460100000005000m0000022030001506   
0601URC0+       20090101001465100000005000m0000022140001509   
0601URC0+       20090101001470100000005000m0000022270001512   
0601URC0+       20090101001475100000005000m0000022380001515   
0601URC0+       20090101001480100000005000m0000022500001518   
0601URC0+       20090101001485100000005000m0000022630001521   
0601URC0+       20090101001490100000005000m0000022740001524   
0601URC0+       20090101001495100000005000m0000022850001526   
0601URC0+       20090101001500100000005000m0000022980001529   
0601URC0+       20090101001505100000005000m0000023090001532   
0601URC0+       20090101001510100000005000m0000023200001534   
0601URC0+       20090101001515100000005000m0000023330001537   
0601URC0+       20090101001520100000005000m0000023440001540   
0601URC0+       20090101001525100000005000m0000023570001543   
0601URC0+       20090101001530100000005000m0000023680001545   
0601URC0+       20090101001535100000005000m0000023800001548   
0601URC0+       20090101001540100000005000m0000023930001551   
0601URC0+       20090101001545100000005000m0000024040001553   
0601URC0+       20090101001550100000005000m0000024150001556   
0601URC0+       20090101001555100000005000m0000024280001559   
0601URC0+       20090101001560100000005000m0000024390001561   
0601URC0+       20090101001565100000005000m0000024500001563   
0601URC0+       20090101001570100000005000m0000024640001567   
0601URC0+       20090101001575100000005000m0000024750001569   
0601URC0+       20090101001580100000005000m0000024880001572   
0601URC0+       20090101001585100000005000m0000024990001574   
0601URC0+       20090101001590100000005000m0000025100001576   
0601URC0+       20090101001595100000005000m0000025230001579   
0601URC0+       20090101001600100000005000m0000025350001582   
0601URC0+       20090101001605100000005000m0000025460001584   
0601URC0+       20090101001610100000005000m0000025590001587   
0601URC0+       20090101001615100000005000m0000025700001589   
0601URC0+       20090101001620100000005000m0000025830001592   
0601URC0+       20090101001625100000005000m0000025950001594   
0601URC0+       20090101001630100000005000m0000026060001596   
0601URC0+       20090101001635100000005000m0000026190001599   
0601URC0+       20090101001640100000005000m0000026300001601   
0601URC0+       20090101001645100000005000m0000026420001604   
0601URC0+       20090101001650100000005000m0000026550001607   
0601URC0+       20090101001655100000005000m0000026660001608   
0601URC0+       20090101001660100000005000m0000026770001610   
0601URC0+       20090101001665100000005000m0000026900001613   
0601URC0+       20090101001670100000005000m0000027020001616   
0601URC0+       20090101001675100000005000m0000027150001618   
0601URC0+       20090101001680100000005000m0000027260001620   
0601URC0+       20090101001685100000005000m0000027380001623   
0601URC0+       20090101001690100000005000m0000027510001625   
0601URC0+       20090101001695100000005000m0000027620001627   
0601URC0+       20090101001700100000005000m0000027730001629   
0601URC0+       20090101001705100000005000m0000027870001632   
