00SZ               20081218                                                                                   
0601SZB2+       20090101003055100000005000 0200047550001555   
0601SZB2+       20090101003060100000005000 0200047660001556   
0601SZB2+       20090101003065100000005000 0200047780001558   
0601SZB2+       20090101003070100000005000 0200047880001558   
0601SZB2+       20090101003075100000005000 0200048000001560   
0601SZB2+       20090101003080100000005000 0200048110001561   
0601SZB2+       20090101003085100000005000 0200048210001561   
0601SZB2+       20090101003090100000005000 0200048320001562   
0601SZB2+       20090101003095100000005000 0200048440001564   
0601SZB2+       20090101003100100000005000 0200048540001565   
0601SZB2+       20090101003105100000005000 0200048660001566   
0601SZB2+       20090101003110100000005000 0200048770001567   
0601SZB2+       20090101003115100000005000 0200048880001568   
0601SZB2+       20090101003120100000005000 0200048990001569   
0601SZB2+       20090101003125100000005000 0200049100001570   
0601SZB2+       20090101003130100000005000 0200049210001571   
0601SZB2+       20090101003135100000005000 0200049320001572   
0601SZB2+       20090101003140100000005000 0200049430001573   
0601SZB2+       20090101003145100000005000 0200049540001574   
0601SZB2+       20090101003150100000005000 0200049650001575   
0601SZB2+       20090101003155100000005000 0200049760001576   
0601SZB2+       20090101003160100000005000 0200049880001577   
0601SZB2+       20090101003165100000005000 0200049980001578   
0601SZB2+       20090101003170100000005000 0200050090001579   
0601SZB2+       20090101003175100000005000 0200050210001580   
0601SZB2+       20090101003180100000005000 0200050310001581   
0601SZB2+       20090101003185100000005000 0200050420001582   
0601SZB2+       20090101003190100000005000 0200050540001583   
0601SZB2+       20090101003195100000005000 0200050640001584   
0601SZB2+       20090101003200100000005000 0200050760001585   
0601SZB2+       20090101003205100000005000 0200050860001586   
0601SZB2+       20090101003210100000005000 0200050980001587   
0601SZB2+       20090101003215100000005000 0200051090001588   
0601SZB2+       20090101003220100000005000 0200051190001589   
0601SZB2+       20090101003225100000005000 0200051310001590   
0601SZB2+       20090101003230100000005000 0200051420001591   
0601SZB2+       20090101003235100000005000 0200051520001591   
0601SZB2+       20090101003240100000005000 0200051640001593   
0601SZB2+       20090101003245100000005000 0200051750001594   
0601SZB2+       20090101003250100000005000 0200051850001594   
0601SZB2+       20090101003255100000005000 0200051980001596   
0601SZB2+       20090101003260100000005000 0200052080001596   
0601SZB2+       20090101003265100000005000 0200052190001597   
0601SZB2+       20090101003270100000005000 0200052310001598   
0601SZB2+       20090101003275100000005000 0200052410001599   
0601SZB2+       20090101003280100000005000 0200052520001600   
0601SZB2+       20090101003285100000005000 0200052640001601   
0601SZB2+       20090101003290100000005000 0200052740001602   
0601SZB2+       20090101003295100000005000 0200052850001603   
0601SZB2+       20090101003300100000005000 0200052960001604   
0601SZB2+       20090101003305100000005000 0200053080001605   
0601SZB2+       20090101003310100000005000 0200053190001606   
0601SZB2+       20090101003315100000005000 0200053290001606   
0601SZB2+       20090101003320100000005000 0200053410001608   
0601SZB2+       20090101003325100000005000 0200053520001608   
0601SZB2+       20090101003330100000005000 0200053620001609   
0601SZB2+       20090101003335100000005000 0200053740001610   
0601SZB2+       20090101003340100000005000 0200053850001611   
0601SZB2+       20090101003345100000005000 0200053950001612   
0601SZB2+       20090101003350100000005000 0200054070001613   
0601SZB2+       20090101003355100000005000 0200054180001614   
0601SZB2+       20090101003360100000005000 0200054290001615   
0601SZB2+       20090101003365100000005000 0200054410001616   
0601SZB2+       20090101003370100000005000 0200054510001616   
0601SZB2+       20090101003375100000005000 0200054620001617   
0601SZB2+       20090101003380100000005000 0200054730001618   
0601SZB2+       20090101003385100000005000 0200054840001619   
0601SZB2+       20090101003390100000005000 0200054950001620   
0601SZB2+       20090101003395100000005000 0200055060001621   
0601SZB2+       20090101003400100000005000 0200055180001622   
0601SZB2+       20090101003405100000005000 0200055290001623   
0601SZB2+       20090101003410100000005000 0200055390001623   
0601SZB2+       20090101003415100000005000 0200055510001624   
0601SZB2+       20090101003420100000005000 0200055620001625   
0601SZB2+       20090101003425100000005000 0200055720001626   
0601SZB2+       20090101003430100000005000 0200055840001627   
0601SZB2+       20090101003435100000005000 0200055950001628   
0601SZB2+       20090101003440100000005000 0200056050001628   
0601SZB2+       20090101003445100000005000 0200056170001629   
0601SZB2+       20090101003450100000005000 0200056280001630   
0601SZB2+       20090101003455100000005000 0200056390001631   
0601SZB2+       20090101003460100000005000 0200056500001632   
0601SZB2+       20090101003465100000005000 0200056610001633   
0601SZB2+       20090101003470100000005000 0200056720001633   
0601SZB2+       20090101003475100000005000 0200056830001634   
0601SZB2+       20090101003480100000005000 0200056940001635   
0601SZB2+       20090101003485100000005000 0200057050001636   
0601SZB2+       20090101003490100000005000 0200057160001637   
0601SZB2+       20090101003495100000005000 0200057270001637   
0601SZB2+       20090101003500100000005000 0200057390001639   
0601SZB2+       20090101003505100000005000 0200057490001639   
0601SZB2+       20090101003510100000005000 0200057600001640   
0601SZB2+       20090101003515100000005000 0200057720001641   
0601SZB2+       20090101003520100000005000 0200057820001641   
0601SZB2+       20090101003525100000005000 0200057940001643   
0601SZB2+       20090101003530100000005000 0200058050001643   
0601SZB2+       20090101003535100000005000 0200058150001644   
0601SZB2+       20090101003540100000005000 0200058260001645   
0601SZB2+       20090101003545100000005000 0200058380001646   
0601SZB2+       20090101003550100000005000 0200058490001646   
0601SZB2+       20090101003555100000005000 0200058600001647   
0601SZB2+       20090101003560100000005000 0200058710001648   
0601SZB2+       20090101003565100000005000 0200058820001649   
0601SZB2+       20090101003570100000005000 0200058930001650   
0601SZB2+       20090101003575100000005000 0200059030001650   
0601SZB2+       20090101003580100000005000 0200059150001651   
0601SZB2+       20090101003585100000005000 0200059260001652   
0601SZB2+       20090101003590100000005000 0200059370001653   
0601SZB2+       20090101003595100000005000 0200059490001654   
0601SZB2+       20090101003600100000005000 0200059590001654   
0601SZB2+       20090101003605100000005000 0200059700001655   
0601SZB2+       20090101003610100000005000 0200059820001656   
0601SZB2+       20090101003615100000005000 0200059920001656   
0601SZB2+       20090101003620100000005000 0200060030001657   
0601SZB2+       20090101003625100000005000 0200060150001658   
0601SZB2+       20090101003630100000005000 0200060250001659   
0601SZB2+       20090101003635100000005000 0200060360001659   
0601SZB2+       20090101003640100000005000 0200060480001660   
0601SZB2+       20090101003645100000005000 0200060580001661   
0601SZB2+       20090101003650100000005000 0200060700001662   
0601SZB2+       20090101003655100000005000 0200060810001663   
0601SZB2+       20090101003660100000005000 0200060920001663   
0601SZB2+       20090101003665100000005000 0200061030001664   
0601SZB2+       20090101003670100000005000 0200061130001665   
0601SZB2+       20090101003675100000005000 0200061250001666   
0601SZB2+       20090101003680100000005000 0200061360001666   
0601SZB2+       20090101003685100000005000 0200061460001667   
0601SZB2+       20090101003690100000005000 0200061580001668   
0601SZB2+       20090101003695100000005000 0200061690001668   
0601SZB2+       20090101003700100000005000 0200061800001669   
0601SZB2+       20090101003705100000005000 0200061920001670   
0601SZB2+       20090101003710100000005000 0200062020001671   
0601SZB2+       20090101003715100000005000 0200062130001671   
0601SZB2+       20090101003720100000005000 0200062250001672   
0601SZB2+       20090101003725100000005000 0200062350001673   
0601SZB2+       20090101003730100000005000 0200062460001673   
0601SZB2+       20090101003735100000005000 0200062580001674   
0601SZB2+       20090101003740100000005000 0200062680001675   
0601SZB2+       20090101003745100000005000 0200062800001676   
0601SZB2+       20090101003750100000005000 0200062900001676   
0601SZB2+       20090101003755100000005000 0200063020001677   
0601SZB2+       20090101003760100000005000 0200063130001678   
0601SZB2+       20090101003765100000005000 0200063230001678   
0601SZB2+       20090101003770100000005000 0200063350001679   
0601SZB2+       20090101003775100000005000 0200063460001680   
0601SZB2+       20090101003780100000005000 0200063560001680   
0601SZB2+       20090101003785100000005000 0200063680001681   
0601SZB2+       20090101003790100000005000 0200063790001682   
0601SZB2+       20090101003795100000005000 0200063890001682   
0601SZB2+       20090101003800100000005000 0200064020001684   
0601SZB2+       20090101003805100000005000 0200064120001684   
0601SZB2+       20090101003810100000005000 0200064230001685   
0601SZB2+       20090101003815100000005000 0200064340001685   
0601SZB2+       20090101003820100000005000 0200064450001686   
0601SZB2+       20090101003825100000005000 0200064560001687   
0601SZB2+       20090101003830100000005000 0200064670001687   
0601SZB2+       20090101003835100000005000 0200064780001688   
0601SZB2+       20090101003840100000005000 0200064890001689   
0601SZB2+       20090101003845100000005000 0200065000001689   
0601SZB2+       20090101003850100000005000 0200065120001690   
0601SZB2+       20090101003855100000005000 0200065230001691   
0601SZB2+       20090101003860100000005000 0200065330001691   
0601SZB2+       20090101003865100000005000 0200065450001692   
0601SZB2+       20090101003870100000005000 0200065560001693   
0601SZB2+       20090101003875100000005000 0200065660001693   
0601SZB2+       20090101003880100000005000 0200065780001694   
0601SZB2+       20090101003885100000005000 0200065890001695   
0601SZB2+       20090101003890100000005000 0200065990001695   
0601SZB2+       20090101003895100000005000 0200066110001696   
0601SZB2+       20090101003900100000005000 0200066220001697   
0601SZB2+       20090101003905100000005000 0200066330001698   
0601SZB2+       20090101003910100000005000 0200066440001698   
0601SZB2+       20090101003915100000005000 0200066550001699   
0601SZB2+       20090101003920100000005000 0200066660001699   
0601SZB2+       20090101003925100000005000 0200066770001700   
0601SZB2+       20090101003930100000005000 0200066880001701   
0601SZB2+       20090101003935100000005000 0200066990001701   
0601SZB2+       20090101003940100000005000 0200067100001702   
