00NW               20081126                                                                                   
0601NWC9+       20090101000225100000005000m0900000080000035   
0601NWC9+       20090101000230100000005000m0900000080000034   
0601NWC9+       20090101000235100000005000m0900000080000034   
0601NWC9+       20090101000240100000005000m0900000080000033   
0601NWC9+       20090101000245100000005000m0900000080000032   
0601NWC9+       20090101000250100000005000m0900000080000032   
0601NWC9+       20090101000255100000005000m0900000080000031   
0601NWC9+       20090101000260100000005000m0900000080000030   
0601NWC9+       20090101000265100000005000m0900000080000030   
0601NWC9+       20090101000270100000005000m0900000080000029   
0601NWC9+       20090101000275100000005000m0900000080000029   
0601NWC9+       20090101000280100000005000m0900000080000028   
0601NWC9+       20090101000285100000005000m0900000080000028   
0601NWC9+       20090101000290100000005000m0900000080000027   
0601NWC9+       20090101000295100000005000m0900000080000027   
0601NWC9+       20090101000300100000005000m0900000080000026   
0601NWC9+       20090101000305100000005000m0900000080000026   
0601NWC9+       20090101000310100000005000m0900000080000026   
0601NWC9+       20090101000315100000005000m0900000080000025   
0601NWC9+       20090101000320100000005000m0900000080000025   
0601NWC9+       20090101000325100000005000m0900000080000024   
0601NWC9+       20090101000330100000005000m0900000080000024   
0601NWC9+       20090101000335100000005000m0900000080000024   
0601NWC9+       20090101000340100000005000m0900000080000023   
0601NWC9+       20090101000345100000005000m0900000080000023   
0601NWC9+       20090101000350100000005000m0900000080000023   
0601NWC9+       20090101000355100000005000m0900000080000022   
0601NWC9+       20090101000360100000005000m0900000080000022   
0601NWC9+       20090101000365100000005000m0900000080000022   
0601NWC9+       20090101000370100000005000m0900000080000021   
0601NWC9+       20090101000375100000005000m0900000080000021   
0601NWC9+       20090101000380100000005000m0900000080000021   
0601NWC9+       20090101000385100000005000m0900000080000021   
0601NWC9+       20090101000390100000005000m0900000080000020   
0601NWC9+       20090101000395100000005000m0900000080000020   
0601NWC9+       20090101000400100000005000m0900000080000020   
0601NWC9+       20090101000405100000005000m0900000080000020   
0601NWC9+       20090101000410100000005000m0900000080000019   
0601NWC9+       20090101000415100000005000m0900000080000019   
0601NWC9+       20090101000420100000005000m0900000080000019   
0601NWC9+       20090101000425100000005000m0900000080000019   
0601NWC9+       20090101000430100000005000m0900000080000018   
0601NWC9+       20090101000435100000005000m0900000080000018   
0601NWC9+       20090101000440100000005000m0900000080000018   
0601NWC9+       20090101000445100000005000m0900000080000018   
0601NWC9+       20090101000450100000005000m0900000080000018   
0601NWC9+       20090101000455100000005000m0900000080000017   
0601NWC9+       20090101000460100000005000m0900000080000017   
0601NWC9+       20090101000465100000005000m0900000080000017   
0601NWC9+       20090101000470100000005000m0900000080000017   
0601NWC9+       20090101000475100000005000m0900000080000017   
0601NWC9+       20090101000480100000005000m0900000080000017   
0601NWC9+       20090101000485100000005000m0900000080000016   
0601NWC9+       20090101000490100000005000m0900000080000016   
0601NWC9+       20090101000495100000005000m0900000080000016   
0601NWC9+       20090101000500100000005000m0900000080000016   
0601NWC9+       20090101000505100000005000m0900000080000016   
0601NWC9+       20090101000510100000005000m0900000080000016   
0601NWC9+       20090101000515100000005000m0900000080000015   
0601NWC9+       20090101000520100000005000m0900000080000015   
0601NWC9+       20090101000525100000005000m0900000080000015   
0601NWC9+       20090101000530100000005000m0900000080000015   
0601NWC9+       20090101000535100000005000m0900000080000015   
0601NWC9+       20090101000540100000005000m0900000080000015   
0601NWC9+       20090101000545100000005000m0900000080000015   
0601NWC9+       20090101000550100000005000m0900000080000014   
0601NWC9+       20090101000555100000005000m0900000080000014   
0601NWC9+       20090101000560100000005000m0900000080000014   
0601NWC9+       20090101000565100000005000m0900000080000014   
0601NWC9+       20090101000570100000005000m0900000080000014   
0601NWC9+       20090101000575100000005000m0900000080000014   
0601NWC9+       20090101000580100000005000m0900000080000014   
0601NWC9+       20090101000585100000005000m0900000080000014   
0601NWC9+       20090101000590100000005000m0900000080000014   
0601NWC9+       20090101000595100000005000m0900000080000013   
0601NWC9+       20090101000600100000005000m0900000080000013   
0601NWC9+       20090101000605100000005000m0900000080000013   
0601NWC9+       20090101000610100000005000m0900000080000013   
0601NWC9+       20090101000615100000005000m0900000080000013   
0601NWC9+       20090101000620100000005000m0900000080000013   
0601NWC9+       20090101000625100000005000m0900000080000013   
0601NWC9+       20090101000630100000005000m0900000080000013   
0601NWC9+       20090101000635100000005000m0900000080000013   
0601NWC9+       20090101000640100000005000m0900000080000012   
0601NWC9+       20090101000645100000005000m0900000080000012   
0601NWC9+       20090101000650100000005000m0900000080000012   
0601NWC9+       20090101000655100000005000m0900000080000012   
0601NWC9+       20090101000660100000005000m0900000080000012   
0601NWC9+       20090101000665100000005000m0900000080000012   
0601NWC9+       20090101000670100000005000m0900000080000012   
0601NWC9+       20090101000675100000005000m0900000080000012   
0601NWC9+       20090101000680100000005000m0900000080000012   
0601NWC9+       20090101000685100000005000m0900000080000012   
0601NWC9+       20090101000690100000005000m0900000080000012   
0601NWC9+       20090101000695100000005000m0900000080000011   
0601NWC9+       20090101000700100000005000m0900000080000011   
0601NWC9+       20090101000705100000005000m0900000080000011   
0601NWC9+       20090101000710100000005000m0900000080000011   
0601NWC9+       20090101000715100000005000m0900000080000011   
0601NWC9+       20090101000720100000005000m0900000080000011   
0601NWC9+       20090101000725100000005000m0900000080000011   
0601NWC9+       20090101000730100000005000m0900000080000011   
0601NWC9+       20090101000735100000005000m0900000240000033   
0601NWC9+       20090101000740100000005000m0900000310000042   
0601NWC9+       20090101000745100000005000m0900000340000045   
0601NWC9+       20090101000750100000005000m0900000410000054   
0601NWC9+       20090101000755100000005000m0900000470000062   
0601NWC9+       20090101000760100000005000m0900000530000070   
0601NWC9+       20090101000765100000005000m0900000570000074   
0601NWC9+       20090101000770100000005000m0900000630000082   
0601NWC9+       20090101000775100000005000m0900000680000087   
0601NWC9+       20090101000780100000005000m0900000740000095   
0601NWC9+       20090101000785100000005000m0900000800000102   
0601NWC9+       20090101000790100000005000m0900000850000107   
0601NWC9+       20090101000795100000005000m0900000910000114   
0601NWC9+       20090101000800100000005000m0900000970000121   
0601NWC9+       20090101000805100000005000m0900001020000126   
0601NWC9+       20090101000810100000005000m0900001080000133   
0601NWC9+       20090101000815100000005000m0900001130000138   
0601NWC9+       20090101000820100000005000m0900001180000143   
0601NWC9+       20090101000825100000005000m0900001240000150   
0601NWC9+       20090101000830100000005000m0900001300000156   
0601NWC9+       20090101000835100000005000m0900001360000162   
0601NWC9+       20090101000840100000005000m0900001410000167   
0601NWC9+       20090101000845100000005000m0900001470000173   
0601NWC9+       20090101000850100000005000m0900001530000179   
0601NWC9+       20090101000855100000005000m0900001580000184   
0601NWC9+       20090101000860100000005000m0900001640000190   
0601NWC9+       20090101000865100000005000m0900001700000196   
0601NWC9+       20090101000870100000005000m0900001750000201   
0601NWC9+       20090101000875100000005000m0900001810000206   
0601NWC9+       20090101000880100000005000m0900001870000212   
0601NWC9+       20090101000885100000005000m0900001930000217   
0601NWC9+       20090101000890100000005000m0900001980000222   
0601NWC9+       20090101000895100000005000m0900002040000227   
0601NWC9+       20090101000900100000005000m0900002100000233   
0601NWC9+       20090101000905100000005000m0900002150000237   
0601NWC9+       20090101000910100000005000m0900002210000242   
0601NWC9+       20090101000915100000005000m0900002260000246   
0601NWC9+       20090101000920100000005000m0900002320000251   
0601NWC9+       20090101000925100000005000m0900002380000257   
0601NWC9+       20090101000930100000005000m0900002430000261   
0601NWC9+       20090101000935100000005000m0900002490000266   
0601NWC9+       20090101000940100000005000m0900002550000271   
0601NWC9+       20090101000945100000005000m0900002600000274   
0601NWC9+       20090101000950100000005000m0900002660000279   
0601NWC9+       20090101000955100000005000m0900002720000284   
0601NWC9+       20090101000960100000005000m0900002780000289   
0601NWC9+       20090101000965100000005000m0900002840000294   
0601NWC9+       20090101000970100000005000m0900002900000298   
0601NWC9+       20090101000975100000005000m0900002960000303   
0601NWC9+       20090101000980100000005000m0900003010000306   
0601NWC9+       20090101000985100000005000m0900003080000312   
0601NWC9+       20090101000990100000005000m0900003140000316   
0601NWC9+       20090101000995100000005000m0900003190000320   
0601NWC9+       20090101001000100000005000m0900003260000325   
0601NWC9+       20090101001005100000005000m0900003320000330   
0601NWC9+       20090101001010100000005000m0900003380000334   
0601NWC9+       20090101001015100000005000m0900003430000337   
0601NWC9+       20090101001020100000005000m0900003490000341   
0601NWC9+       20090101001025100000005000m0900003560000346   
0601NWC9+       20090101001030100000005000m0900003610000350   
0601NWC9+       20090101001035100000005000m0900003670000354   
0601NWC9+       20090101001040100000005000m0900003720000357   
0601NWC9+       20090101001045100000005000m0900003780000361   
0601NWC9+       20090101001050100000005000m0900003850000366   
0601NWC9+       20090101001055100000005000m0900003910000370   
0601NWC9+       20090101001060100000005000m0900003980000375   
0601NWC9+       20090101001065100000005000m0900004030000378   
0601NWC9+       20090101001070100000005000m0900004090000381   
0601NWC9+       20090101001075100000005000m0900004160000386   
0601NWC9+       20090101001080100000005000m0900004210000389   
0601NWC9+       20090101001085100000005000m0900004280000394   
0601NWC9+       20090101001090100000005000m0900004330000396   
0601NWC9+       20090101001095100000005000m0900004400000401   
0601NWC9+       20090101001100100000005000m0900004450000404   
0601NWC9+       20090101001105100000005000m0900004520000408   
0601NWC9+       20090101001110100000005000m0900004580000412   
