00VS               20081217                                                                                   
0601VSC5d       20090101004200100000010000m0500000000002488   
0601VSC5d       20090101004210100000010000m0500000000002490   
0601VSC5d       20090101004220100000010000m0500000000002492   
0601VSC5d       20090101004230100000010000m0500000000002494   
0601VSC5d       20090101004240100000010000m0500000000002497   
0601VSC5d       20090101004250100000010000m0500000000002499   
0601VSC5d       20090101004260100000010000m0500000000002501   
0601VSC5d       20090101004270100000010000m0500000000002503   
0601VSC5d       20090101004280100000010000m0500000000002506   
0601VSC5d       20090101004290100000010000m0500000000002507   
0601VSC5d       20090101004300100000010000m0500000000002509   
0601VSC5d       20090101004310100000010000m0500000000002512   
0601VSC5d       20090101004320100000010000m0500000000002514   
0601VSC5d       20090101004330100000010000m0500000000002516   
0601VSC5d       20090101004340100000010000m0500000000002518   
0601VSC5d       20090101004350100000010000m0500000000002520   
0601VSC5d       20090101004360100000010000m0500000000002523   
0601VSC5d       20090101004370100000010000m0500000000002524   
0601VSC5d       20090101004380100000010000m0500000000002527   
0601VSC5d       20090101004390100000010000m0500000000002529   
0601VSC5d       20090101004400100000010000m0500000000002531   
0601VSC5d       20090101004410100000010000m0500000000002532   
0601VSC5d       20090101004420100000010000m0500000000002535   
0601VSC5d       20090101004430100000010000m0500000000002537   
0601VSC5d       20090101004440100000010000m0500000000002539   
0601VSC5d       20090101004450100000010000m0500000000002541   
0601VSC5d       20090101004460100000010000m0500000000002543   
0601VSC5d       20090101004470100000010000m0500000000002545   
0601VSC5d       20090101004480100000010000m0500000000002547   
0601VSC5d       20090101004490100000010000m0500000000002549   
0601VSC5d       20090101004500100000010000m0500000000002551   
0601VSC5d       20090101004510100000010000m0500000000002553   
0601VSC5d       20090101004520100000010000m0500000000002555   
0601VSC5d       20090101004530100000010000m0500000000002557   
0601VSC5d       20090101004540100000010000m0500000000002559   
0601VSC5d       20090101004550100000010000m0500000000002561   
0601VSC5d       20090101004560100000010000m0500000000002562   
0601VSC5d       20090101004570100000010000m0500000000002564   
0601VSC5d       20090101004580100000010000m0500000000002567   
0601VSC5d       20090101004590100000010000m0500000000002568   
0601VSC5d       20090101004600100000010000m0500000000002570   
0601VSC5d       20090101004610100000010000m0500000000002572   
0601VSC5d       20090101004620100000010000m0500000000002574   
0601VSC5d       20090101004630100000010000m0500000000002576   
0601VSC5d       20090101004640100000010000m0500000000002577   
0601VSC5d       20090101004650100000010000m0500000000002580   
0601VSC5d       20090101004660100000010000m0500000000002582   
0601VSC5d       20090101004670100000010000m0500000000002583   
0601VSC5d       20090101004680100000010000m0500000000002585   
0601VSC5d       20090101004690100000010000m0500000000002587   
0601VSC5d       20090101004700100000010000m0500000000002589   
0601VSC5d       20090101004710100000010000m0500000000002590   
0601VSC5d       20090101004720100000010000m0500000000002592   
0601VSC5d       20090101004730100000010000m0500000000002594   
0601VSC5d       20090101004740100000010000m0500000000002596   
0601VSC5d       20090101004750100000010000m0500000000002598   
0601VSC5d       20090101004760100000010000m0500000000002599   
0601VSC5d       20090101004770100000010000m0500000000002602   
0601VSC5d       20090101004780100000010000m0500000000002603   
0601VSC5d       20090101004790100000010000m0500000000002605   
0601VSC5d       20090101004800100000010000m0500000000002607   
0601VSC5d       20090101004810100000010000m0500000000002609   
0601VSC5d       20090101004820100000010000m0500000000002610   
0601VSC5d       20090101004830100000010000m0500000000002612   
0601VSC5d       20090101004840100000010000m0500000000002614   
0601VSC5d       20090101004850100000010000m0500000000002616   
0601VSC5d       20090101004860100000010000m0500000000002617   
0601VSC5d       20090101004870100000010000m0500000000002619   
0601VSC5d       20090101004880100000010000m0500000000002620   
0601VSC5d       20090101004890100000010000m0500000000002622   
0601VSC5d       20090101004900100000010000m0500000000002624   
0601VSC5d       20090101004910100000010000m0500000000002625   
0601VSC5d       20090101004920100000010000m0500000000002627   
0601VSC5d       20090101004930100000010000m0500000000002628   
0601VSC5d       20090101004940100000010000m0500000000002630   
0601VSC5d       20090101004950100000010000m0500000000002632   
0601VSC5d       20090101004960100000010000m0500000000002634   
0601VSC5d       20090101004970100000010000m0500000000002635   
0601VSC5d       20090101004980100000010000m0500000000002637   
0601VSC5d       20090101004990100000010000m0500000000002639   
0601VSC5d       20090101005000100000010000m0500000000002640   
0601VSC6d       20090101000000100000050000m0600000000000000   
0601VSC6d       20090101000050100000010000m0600000000000000   
0601VSC6d       20090101000060100000010000m0600000000000000   
0601VSC6d       20090101000070100000010000m0600000000000000   
0601VSC6d       20090101000080100000010000m0600000000000000   
0601VSC6d       20090101000090100000010000m0600000000000000   
0601VSC6d       20090101000100100000010000m0600000000000000   
0601VSC6d       20090101000110100000010000m0600000000000000   
0601VSC6d       20090101000120100000010000m0600000000000000   
0601VSC6d       20090101000130100000010000m0600000000000000   
0601VSC6d       20090101000140100000010000m0600000000000000   
0601VSC6d       20090101000150100000010000m0600000000000000   
0601VSC6d       20090101000160100000010000m0600000000000000   
0601VSC6d       20090101000170100000010000m0600000000000000   
0601VSC6d       20090101000180100000010000m0600000000000000   
0601VSC6d       20090101000190100000010000m0600000000000000   
0601VSC6d       20090101000200100000010000m0600000000000000   
0601VSC6d       20090101000210100000010000m0600000000000000   
0601VSC6d       20090101000220100000010000m0600000000000000   
0601VSC6d       20090101000230100000010000m0600000000000000   
0601VSC6d       20090101000240100000010000m0600000000000000   
0601VSC6d       20090101000250100000010000m0600000000000000   
0601VSC6d       20090101000260100000010000m0600000000000000   
0601VSC6d       20090101000270100000010000m0600000000000000   
0601VSC6d       20090101000280100000010000m0600000000000000   
0601VSC6d       20090101000290100000010000m0600000000000000   
0601VSC6d       20090101000300100000010000m0600000000000000   
0601VSC6d       20090101000310100000010000m0600000000000000   
0601VSC6d       20090101000320100000010000m0600000000000000   
0601VSC6d       20090101000330100000010000m0600000000000000   
0601VSC6d       20090101000340100000010000m0600000000000000   
0601VSC6d       20090101000350100000010000m0600000000000000   
0601VSC6d       20090101000360100000010000m0600000000000000   
0601VSC6d       20090101000370100000010000m0600000000000000   
0601VSC6d       20090101000380100000010000m0600000000000000   
0601VSC6d       20090101000390100000010000m0600000000000000   
0601VSC6d       20090101000400100000010000m0600000000000000   
0601VSC6d       20090101000410100000010000m0600000000000000   
0601VSC6d       20090101000420100000010000m0600000000000000   
0601VSC6d       20090101000430100000010000m0600000000000000   
0601VSC6d       20090101000440100000010000m0600000000000000   
0601VSC6d       20090101000450100000010000m0600000000000000   
0601VSC6d       20090101000460100000010000m0600000000000000   
0601VSC6d       20090101000470100000010000m0600000000000000   
0601VSC6d       20090101000480100000010000m0600000000000000   
0601VSC6d       20090101000490100000010000m0600000000000000   
0601VSC6d       20090101000500100000010000m0600000000000000   
0601VSC6d       20090101000510100000010000m0600000000000000   
0601VSC6d       20090101000520100000010000m0600000000000000   
0601VSC6d       20090101000530100000010000m0600000000000000   
0601VSC6d       20090101000540100000010000m0600000000000000   
0601VSC6d       20090101000550100000010000m0600000000000000   
0601VSC6d       20090101000560100000010000m0600000000000000   
0601VSC6d       20090101000570100000010000m0600000000000000   
0601VSC6d       20090101000580100000010000m0600000000000000   
0601VSC6d       20090101000590100000010000m0600000000000000   
0601VSC6d       20090101000600100000010000m0600000000000000   
0601VSC6d       20090101000610100000010000m0600000000000000   
0601VSC6d       20090101000620100000010000m0600000000000000   
0601VSC6d       20090101000630100000010000m0600000000000000   
0601VSC6d       20090101000640100000010000m0600000000000000   
0601VSC6d       20090101000650100000010000m0600000000000000   
0601VSC6d       20090101000660100000010000m0600000000000000   
0601VSC6d       20090101000670100000010000m0600000000000000   
0601VSC6d       20090101000680100000010000m0600000000000000   
0601VSC6d       20090101000690100000010000m0600000000000000   
0601VSC6d       20090101000700100000010000m0600000000000000   
0601VSC6d       20090101000710100000010000m0600000000000000   
0601VSC6d       20090101000720100000010000m0600000000000000   
0601VSC6d       20090101000730100000010000m0600000000000000   
0601VSC6d       20090101000740100000010000m0600000000000000   
0601VSC6d       20090101000750100000010000m0600000000000000   
0601VSC6d       20090101000760100000010000m0600000000000000   
0601VSC6d       20090101000770100000010000m0600000000000000   
0601VSC6d       20090101000780100000010000m0600000000000000   
0601VSC6d       20090101000790100000010000m0600000000000000   
0601VSC6d       20090101000800100000010000m0600000000000000   
0601VSC6d       20090101000810100000010000m0600000000000000   
0601VSC6d       20090101000820100000010000m0600000000000000   
0601VSC6d       20090101000830100000010000m0600000000000000   
0601VSC6d       20090101000840100000010000m0600000000000000   
0601VSC6d       20090101000850100000010000m0600000000000000   
0601VSC6d       20090101000860100000010000m0600000000000000   
0601VSC6d       20090101000870100000010000m0600000000000006   
0601VSC6d       20090101000880100000010000m0600000000000012   
0601VSC6d       20090101000890100000010000m0600000000000019   
0601VSC6d       20090101000900100000010000m0600000000000025   
0601VSC6d       20090101000910100000010000m0600000000000031   
0601VSC6d       20090101000920100000010000m0600000000000037   
0601VSC6d       20090101000930100000010000m0600000000000043   
0601VSC6d       20090101000940100000010000m0600000000000049   
0601VSC6d       20090101000950100000010000m0600000000000056   
0601VSC6d       20090101000960100000010000m0600000000000064   
0601VSC6d       20090101000970100000010000m0600000000000072   
0601VSC6d       20090101000980100000010000m0600000000000079   
0601VSC6d       20090101000990100000010000m0600000000000086   
0601VSC6d       20090101001000100000010000m0600000000000092   
