00SO               20071026                                                                                   
0601SOB1+       20080101001075100000005000 0100014110001310   
0601SOB1+       20080101001080100000005000 0100014240001315   
0601SOB1+       20080101001085100000005000 0100014370001321   
0601SOB1+       20080101001090100000005000 0100014500001327   
0601SOB1+       20080101001095100000005000 0100014630001333   
0601SOB1+       20080101001100100000005000 0100014760001339   
0601SOB1+       20080101001105100000005000 0100014890001344   
0601SOB1+       20080101001110100000005000 0100015020001350   
0601SOB1+       20080101001115100000005000 0100015150001356   
0601SOB1+       20080101001120100000005000 0100015290001362   
0601SOB1+       20080101001125100000005000 0100015420001368   
0601SOB1+       20080101001130100000005000 0100015560001374   
0601SOB1+       20080101001135100000005000 0100015690001379   
0601SOB1+       20080101001140100000005000 0100015820001385   
0601SOB1+       20080101001145100000005000 0100015960001391   
0601SOB1+       20080101001150100000005000 0100016090001396   
0601SOB1+       20080101001155100000005000 0100016230001402   
0601SOB1+       20080101001160100000005000 0100016360001407   
0601SOB1+       20080101001165100000005000 0100016490001412   
0601SOB1+       20080101001170100000005000 0100016630001418   
0601SOB1+       20080101001175100000005000 0100016760001423   
0601SOB1+       20080101001180100000005000 0100016900001429   
0601SOB1+       20080101001185100000005000 0100017030001434   
0601SOB1+       20080101001190100000005000 0100017160001439   
0601SOB1+       20080101001195100000005000 0100017300001445   
0601SOB1+       20080101001200100000005000 0100017430001449   
0601SOB1+       20080101001205100000005000 0100017560001454   
0601SOB1+       20080101001210100000005000 0100017700001460   
0601SOB1+       20080101001215100000005000 0100017840001465   
0601SOB1+       20080101001220100000005000 0100017980001471   
0601SOB1+       20080101001225100000005000 0100018120001476   
0601SOB1+       20080101001230100000005000 0100018250001481   
0601SOB1+       20080101001235100000005000 0100018390001486   
0601SOB1+       20080101001240100000005000 0100018530001491   
0601SOB1+       20080101001245100000005000 0100018670001497   
0601SOB1+       20080101001250100000005000 0100018810001502   
0601SOB1+       20080101001255100000005000 0100018950001507   
0601SOB1+       20080101001260100000005000 0100019080001511   
0601SOB1+       20080101001265100000005000 0100019220001516   
0601SOB1+       20080101001270100000005000 0100019360001521   
0601SOB1+       20080101001275100000005000 0100019500001526   
0601SOB1+       20080101001280100000005000 0100019640001531   
0601SOB1+       20080101001285100000005000 0100019780001536   
0601SOB1+       20080101001290100000005000 0100019920001541   
0601SOB1+       20080101001295100000005000 0100020060001546   
0601SOB1+       20080101001300100000005000 0100020200001551   
0601SOB1+       20080101001305100000005000 0100020340001556   
0601SOB1+       20080101001310100000005000 0100020490001561   
0601SOB1+       20080101001315100000005000 0100020630001566   
0601SOB1+       20080101001320100000005000 0100020770001571   
0601SOB1+       20080101001325100000005000 0100020910001575   
0601SOB1+       20080101001330100000005000 0100021060001580   
0601SOB1+       20080101001335100000005000 0100021200001585   
0601SOB1+       20080101001340100000005000 0100021340001590   
0601SOB1+       20080101001345100000005000 0100021490001595   
0601SOB1+       20080101001350100000005000 0100021630001599   
0601SOB1+       20080101001355100000005000 0100021770001604   
0601SOB1+       20080101001360100000005000 0100021920001609   
0601SOB1+       20080101001365100000005000 0100022070001614   
0601SOB1+       20080101001370100000005000 0100022220001619   
0601SOB1+       20080101001375100000005000 0100022360001623   
0601SOB1+       20080101001380100000005000 0100022510001628   
0601SOB1+       20080101001385100000005000 0100022660001633   
0601SOB1+       20080101001390100000005000 0100022800001637   
0601SOB1+       20080101001395100000005000 0100022950001642   
0601SOB1+       20080101001400100000005000 0100023100001647   
0601SOB1+       20080101001405100000005000 0100023240001651   
0601SOB1+       20080101001410100000005000 0100023390001656   
0601SOB1+       20080101001415100000005000 0100023550001661   
0601SOB1+       20080101001420100000005000 0100023700001666   
0601SOB1+       20080101001425100000005000 0100023850001671   
0601SOB1+       20080101001430100000005000 0100024000001675   
0601SOB1+       20080101001435100000005000 0100024160001681   
0601SOB1+       20080101001440100000005000 0100024320001686   
0601SOB1+       20080101001445100000005000 0100024480001691   
0601SOB1+       20080101001450100000005000 0100024640001696   
0601SOB1+       20080101001455100000005000 0100024810001702   
0601SOB1+       20080101001460100000005000 0100024970001707   
0601SOB1+       20080101001465100000005000 0100025130001712   
0601SOB1+       20080101001470100000005000 0100025300001718   
0601SOB1+       20080101001475100000005000 0100025470001724   
0601SOB1+       20080101001480100000005000 0100025650001730   
0601SOB1+       20080101001485100000005000 0100025810001735   
0601SOB1+       20080101001490100000005000 0100025980001741   
0601SOB1+       20080101001495100000005000 0100026160001747   
0601SOB1+       20080101001500100000005000 0100026320001752   
0601SOB1+       20080101001505100000005000 0100026490001757   
0601SOB1+       20080101001510100000005000 0100026670001763   
0601SOB1+       20080101001515100000005000 0100026830001768   
0601SOB1+       20080101001520100000005000 0100027010001774   
0601SOB1+       20080101001525100000005000 0100027180001779   
0601SOB1+       20080101001530100000005000 0100027350001785   
0601SOB1+       20080101001535100000005000 0100027520001790   
0601SOB1+       20080101001540100000005000 0100027690001795   
0601SOB1+       20080101001545100000005000 0100027860001800   
0601SOB1+       20080101001550100000005000 0100028030001805   
0601SOB1+       20080101001555100000005000 0100028200001811   
0601SOB1+       20080101001560100000005000 0100028370001816   
0601SOB1+       20080101001565100000005000 0100028540001821   
0601SOB1+       20080101001570100000005000 0100028710001826   
0601SOB1+       20080101001575100000005000 0100028890001831   
0601SOB1+       20080101001580100000005000 0100029050001836   
0601SOB1+       20080101001585100000005000 0100029220001841   
0601SOB1+       20080101001590100000005000 0100029400001846   
0601SOB1+       20080101001595100000005000 0100029570001851   
0601SOB1+       20080101001600100000005000 0100029730001855   
0601SOB1+       20080101001605100000005000 0100029910001861   
0601SOB1+       20080101001610100000005000 0100030080001865   
0601SOB1+       20080101001615100000005000 0100030240001870   
0601SOB1+       20080101001620100000005000 0100030420001875   
0601SOB1+       20080101001625100000005000 0100030590001880   
0601SOB1+       20080101001630100000005000 0100030760001884   
0601SOB1+       20080101001635100000005000 0100030930001889   
0601SOB1+       20080101001640100000005000 0100031100001893   
0601SOB1+       20080101001645100000005000 0100031270001898   
0601SOB1+       20080101001650100000005000 0100031440001903   
0601SOB1+       20080101001655100000005000 0100031610001907   
0601SOB1+       20080101001660100000005000 0100031780001912   
0601SOB1+       20080101001665100000005000 0100031950001916   
0601SOB1+       20080101001670100000005000 0100032130001921   
0601SOB1+       20080101001675100000005000 0100032300001925   
0601SOB1+       20080101001680100000005000 0100032460001929   
0601SOB1+       20080101001685100000005000 0100032640001934   
0601SOB1+       20080101001690100000005000 0100032810001939   
0601SOB1+       20080101001695100000005000 0100032970001942   
0601SOB1+       20080101001700100000100000 0100000000002024   
0601SOB1+       20080101001800100000200000 0100000000002171   
0601SOB1+       20080101002000100000500000 0100000000002462   
0601SOB1+       20080101002500100000500000 0100000000002656   
0601SOB1+       20080101003000100006999900 0100000000003044   
0601SOB2+       20080101000000100000080000 0200000040000052   
0601SOB2+       20080101000080100000005000 0200000040000048   
0601SOB2+       20080101000085100000005000 0200000040000046   
0601SOB2+       20080101000090100000005000 0200000040000043   
0601SOB2+       20080101000095100000005000 0200000040000041   
0601SOB2+       20080101000100100000005000 0200000040000039   
0601SOB2+       20080101000105100000005000 0200000040000037   
0601SOB2+       20080101000110100000005000 0200000040000036   
0601SOB2+       20080101000115100000005000 0200000040000034   
0601SOB2+       20080101000120100000005000 0200000040000033   
0601SOB2+       20080101000125100000005000 0200000040000031   
0601SOB2+       20080101000130100000005000 0200000040000030   
0601SOB2+       20080101000135100000005000 0200000040000029   
0601SOB2+       20080101000140100000005000 0200000040000028   
0601SOB2+       20080101000145100000005000 0200000040000027   
0601SOB2+       20080101000150100000005000 0200000040000026   
0601SOB2+       20080101000155100000005000 0200000040000025   
0601SOB2+       20080101000160100000005000 0200000040000025   
0601SOB2+       20080101000165100000005000 0200000040000024   
0601SOB2+       20080101000170100000005000 0200000040000023   
0601SOB2+       20080101000175100000005000 0200000040000023   
0601SOB2+       20080101000180100000005000 0200000040000022   
0601SOB2+       20080101000185100000005000 0200000040000021   
0601SOB2+       20080101000190100000005000 0200000040000021   
0601SOB2+       20080101000195100000005000 0200000040000020   
0601SOB2+       20080101000200100000005000 0200000040000020   
0601SOB2+       20080101000205100000005000 0200000040000019   
0601SOB2+       20080101000210100000005000 0200000040000019   
0601SOB2+       20080101000215100000005000 0200000040000018   
0601SOB2+       20080101000220100000005000 0200000040000018   
0601SOB2+       20080101000225100000005000 0200000040000018   
0601SOB2+       20080101000230100000005000 0200000040000017   
0601SOB2+       20080101000235100000005000 0200000040000017   
0601SOB2+       20080101000240100000005000 0200000040000016   
0601SOB2+       20080101000245100000005000 0200000040000016   
0601SOB2+       20080101000250100000005000 0200000040000016   
0601SOB2+       20080101000255100000005000 0200000040000016   
0601SOB2+       20080101000260100000005000 0200000040000015   
0601SOB2+       20080101000265100000005000 0200000040000015   
0601SOB2+       20080101000270100000005000 0200000040000015   
0601SOB2+       20080101000275100000005000 0200000040000014   
0601SOB2+       20080101000280100000005000 0200000040000014   
0601SOB2+       20080101000285100000005000 0200000040000014   
0601SOB2+       20080101000290100000005000 0200000040000014   
0601SOB2+       20080101000295100000005000 0200000040000013   
0601SOB2+       20080101000300100000005000 0200000040000013   
0601SOB2+       20080101000305100000005000 0200000040000013   
0601SOB2+       20080101000310100000005000 0200000040000013   
